level,seed,wifiStandard,trafficType,nStations,distance,simulationTime,packetSize,interval,maxPackets,propagationModel,dataRate,payloadSize,offeredLoadMbps,flowId,source,destination,txPackets,rxPackets,lostPackets,pdr,throughputMbps,meanDelay,source_file,flow,2,80211g,tcp,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024.1,60.0,1,10.1.1.1,10.1.1.31,2270,2270.1,0,1.0,1.35083,0.004406,dataRateMbps
aggregate,1.0,80211g,tcp,30.0,40.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,32929.0,31975.0,954.0,0.971,13.386756,0.096254,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_40m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211g,tcp,30.0,40.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,32929.0,31975.0,954.0,0.971,13.386756,0.096254,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_40m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211g,tcp,30.0,40.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,33719.0,32725.0,994.0,0.9705,13.749246,0.091222,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_40m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211g,tcp,30.0,40.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,33719.0,32725.0,994.0,0.9705,13.749246,0.091222,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_40m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211g,tcp,30.0,40.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,33306.0,32275.0,1031.0,0.969,13.60446,0.092416,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_40m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211g,tcp,30.0,40.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,33306.0,32275.0,1031.0,0.969,13.60446,0.092416,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_40m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211g,tcp,30.0,50.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,33789.0,33052.0,737.0,0.9782,13.658073,0.046189,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_50m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211g,tcp,30.0,50.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,33789.0,33052.0,737.0,0.9782,13.658073,0.046189,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_50m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211g,tcp,30.0,50.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,33192.0,32358.0,834.0,0.9749,13.586409,0.06492,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_50m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211g,tcp,30.0,5.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,38255.0,35149.0,3106.0,0.9188,16.11169,0.432958,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_5m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211g,tcp,30.0,5.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,38255.0,35149.0,3106.0,0.9188,16.11169,0.432958,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_5m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211g,tcp,30.0,5.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,38376.0,34946.0,3430.0,0.9106,15.882402,0.429214,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_5m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211g,tcp,30.0,5.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,38376.0,34946.0,3430.0,0.9106,15.882402,0.429214,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_5m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211g,tcp,30.0,5.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,38061.0,34830.0,3231.0,0.9151,15.989946,0.435043,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_5m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211g,tcp,30.0,5.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,38061.0,34830.0,3231.0,0.9151,15.989946,0.435043,project/results_tcp/raw/80211g/friis/nodes_30/run_tcp_80211g_friis_30nodes_5m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211g,tcp,5.0,10.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14271.0,14271.0,0.0,1.0,5.611384,0.00044,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,1.0,80211g,tcp,5.0,10.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14271.0,14271.0,0.0,1.0,5.611384,0.00044,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,2.0,80211g,tcp,5.0,10.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14619.0,14619.0,0.0,1.0,5.749695,0.000417,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_10m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,2.0,80211g,tcp,5.0,10.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14619.0,14619.0,0.0,1.0,5.749695,0.000417,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_10m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,3.0,80211g,tcp,5.0,10.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14630.0,14627.0,3.0,0.9998,5.752311,0.000324,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_10m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,3.0,80211g,tcp,5.0,10.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14630.0,14627.0,3.0,0.9998,5.752311,0.000324,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_10m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,1.0,80211g,tcp,5.0,20.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14271.0,14271.0,0.0,1.0,5.611344,0.000484,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,1.0,80211g,tcp,5.0,20.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14271.0,14271.0,0.0,1.0,5.611344,0.000484,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,2.0,80211g,tcp,5.0,20.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14619.0,14619.0,0.0,1.0,5.749615,0.00041,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_20m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,2.0,80211g,tcp,5.0,20.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14619.0,14619.0,0.0,1.0,5.749615,0.00041,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_20m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,3.0,80211g,tcp,5.0,20.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14630.0,14628.0,2.0,0.9999,5.752834,0.000324,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_20m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,3.0,80211g,tcp,5.0,20.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14630.0,14628.0,2.0,0.9999,5.752834,0.000324,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_20m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,1.0,80211g,tcp,5.0,30.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14268.0,14268.0,0.0,1.0,5.610938,0.000422,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_30m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,1.0,80211g,tcp,5.0,30.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14268.0,14268.0,0.0,1.0,5.610938,0.000422,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_30m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,2.0,80211g,tcp,5.0,30.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14619.0,14619.0,0.0,1.0,5.749676,0.00041,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_30m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,2.0,80211g,tcp,5.0,30.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14619.0,14619.0,0.0,1.0,5.749676,0.00041,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_30m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,3.0,80211g,tcp,5.0,30.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14630.0,14627.0,3.0,0.9998,5.752272,0.000325,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_30m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,3.0,80211g,tcp,5.0,30.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14630.0,14627.0,3.0,0.9998,5.752272,0.000325,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_30m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,1.0,80211g,tcp,5.0,40.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14271.0,14271.0,0.0,1.0,5.611854,0.000418,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_40m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,1.0,80211g,tcp,5.0,40.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14271.0,14271.0,0.0,1.0,5.611854,0.000418,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_40m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,2.0,80211g,tcp,5.0,40.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14619.0,14619.0,0.0,1.0,5.749554,0.00041,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_40m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,2.0,80211g,tcp,5.0,40.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14619.0,14619.0,0.0,1.0,5.749554,0.00041,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_40m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,3.0,80211g,tcp,5.0,40.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14630.0,14627.0,3.0,0.9998,5.752309,0.000325,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_40m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,3.0,80211g,tcp,5.0,40.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14630.0,14627.0,3.0,0.9998,5.752309,0.000325,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_40m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,1.0,80211g,tcp,5.0,50.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14271.0,14271.0,0.0,1.0,5.611818,0.000443,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_50m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,1.0,80211g,tcp,5.0,50.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14271.0,14271.0,0.0,1.0,5.611818,0.000443,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_50m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,2.0,80211g,tcp,5.0,50.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14619.0,14619.0,0.0,1.0,5.749687,0.000417,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,2.0,80211g,tcp,5.0,50.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14619.0,14619.0,0.0,1.0,5.749687,0.000417,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,3.0,80211g,tcp,5.0,50.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14630.0,14628.0,2.0,0.9999,5.752691,0.000335,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_50m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,3.0,80211g,tcp,5.0,50.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14630.0,14628.0,2.0,0.9999,5.752691,0.000335,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_50m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,1.0,80211g,tcp,5.0,5.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14268.0,14268.0,0.0,1.0,5.610926,0.000446,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_5m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,2.0,80211g,tcp,5.0,5.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14619.0,14619.0,0.0,1.0,5.749695,0.000414,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_5m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,2.0,80211g,tcp,5.0,5.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14619.0,14619.0,0.0,1.0,5.749695,0.000414,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_5m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,3.0,80211g,tcp,5.0,5.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14630.0,14628.0,2.0,0.9999,5.752852,0.000326,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_5m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,3.0,80211g,tcp,5.0,5.0,10.0,1024.0,0.5,20.0,friis,1Mbps,1024.0,5.0,-1.0,ALL_STA,10.1.1.6,14630.0,14628.0,2.0,0.9999,5.752852,0.000326,project/results_tcp/raw/80211g/friis/nodes_5/run_tcp_80211g_friis_5nodes_5m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,1.0
aggregate,1.0,80211g,tcp,50.0,10.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,35678.0,31430.0,4248.0,0.8809,14.779253,0.446469,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211g,tcp,50.0,10.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,35631.0,30753.0,4878.0,0.8631,14.408465,0.450552,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_10m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211g,tcp,50.0,10.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,35346.0,31126.0,4220.0,0.8806,14.597773,0.451831,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_10m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211g,tcp,50.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,33457.0,31756.0,1701.0,0.9492,13.959618,0.155246,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211g,tcp,50.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,33760.0,31423.0,2337.0,0.9308,13.932374,0.177854,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_20m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211g,tcp,50.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,33767.0,31694.0,2073.0,0.9386,13.953434,0.164198,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_20m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211g,tcp,50.0,30.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,32860.0,31463.0,1397.0,0.9575,13.498137,0.097008,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_30m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211g,tcp,50.0,30.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,34006.0,32697.0,1309.0,0.9615,13.924255,0.085164,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_30m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211g,tcp,50.0,30.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,33210.0,31890.0,1320.0,0.9603,13.529268,0.093719,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_30m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211g,tcp,50.0,40.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,33151.0,32063.0,1088.0,0.9672,13.454305,0.062866,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_40m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211g,tcp,50.0,40.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,33229.0,32130.0,1099.0,0.9669,13.539705,0.063656,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_40m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211g,tcp,50.0,40.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,33341.0,32202.0,1139.0,0.9658,13.513423,0.067745,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_40m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211g,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,33097.0,32271.0,826.0,0.975,13.465771,0.039629,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_50m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211g,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,33408.0,32500.0,908.0,0.9728,13.535649,0.042178,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211g,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,33274.0,32491.0,783.0,0.9765,13.394934,0.03667,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_50m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211g,tcp,50.0,5.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,38243.0,33587.0,4656.0,0.8783,15.413488,0.630249,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_5m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211g,tcp,50.0,5.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,38414.0,33698.0,4716.0,0.8772,15.689331,0.621669,project/results_tcp/raw/80211g/friis/nodes_50/run_tcp_80211g_friis_50nodes_5m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211g,tcp,10.0,10.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,34618.0,33797.0,821.0,0.9763,13.953523,0.141115,project/results_tcp/raw/80211g/friis-nakagami/nodes_10/run_tcp_80211g_friis_nakagami_10nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211g,tcp,10.0,10.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,34618.0,33797.0,821.0,0.9763,13.953523,0.141115,project/results_tcp/raw/80211g/friis-nakagami/nodes_10/run_tcp_80211g_friis_nakagami_10nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211g,tcp,10.0,10.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,32786.0,31903.0,883.0,0.9731,13.379904,0.181901,project/results_tcp/raw/80211g/friis-nakagami/nodes_10/run_tcp_80211g_friis_nakagami_10nodes_10m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211g,tcp,10.0,10.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,32786.0,31903.0,883.0,0.9731,13.379904,0.181901,project/results_tcp/raw/80211g/friis-nakagami/nodes_10/run_tcp_80211g_friis_nakagami_10nodes_10m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211g,tcp,10.0,10.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,34360.0,33419.0,941.0,0.9726,13.939995,0.171701,project/results_tcp/raw/80211g/friis-nakagami/nodes_10/run_tcp_80211g_friis_nakagami_10nodes_10m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
