wifiStandard,nStations,distance,propagationModel,dataRate,udp_throughputMbps_mean,udp_throughputPerNodeMbps_mean,udp_pdr_mean,udp_meanDelay_mean,udp_jainFairness_mean,udp_efficiency_mean,tcp_throughputMbps_mean,tcp_throughputPerNodeMbps_mean,tcp_pdr_mean,tcp_meanDelay_mean,tcp_jainFairness_mean,tcp_efficiency_mean,delta_tcp_minus_udp_throughputMbps_mean,ratio_tcp_over_udp_throughputMbps_mean,delta_tcp_minus_udp_throughputPerNodeMbps_mean,ratio_tcp_over_udp_throughputPerNodeMbps_mean,delta_tcp_minus_udp_pdr_mean,ratio_tcp_over_udp_pdr_mean,delta_tcp_minus_udp_meanDelay_mean,ratio_tcp_over_udp_meanDelay_mean,delta_tcp_minus_udp_jainFairness_mean,ratio_tcp_over_udp_jainFairness_mean,delta_tcp_minus_udp_efficiency_mean,ratio_tcp_over_udp_efficiency_mean
80211ax,30.0,5.0,friis-nakagami,2mbps,51.41295333333333,1.713765111111111,0.8199,0.1496086666666666,0.930325383302762,0.8568825555555555,40.72618333333333,1.3575394444444442,0.9977373826564896,0.0244856333333333,0.8850790969486599,0.6787697222222221,-10.686769999999996,0.7921385700075844,-0.3562256666666668,0.7921385700075843,0.17783738265648963,1.2169013082772162,-0.1251230333333333,0.16366453815064175,-0.045246286354102105,0.9513650953030298,-0.1781128333333334,0.7921385700075843
80211ax,30.0,5.0,logdistance,2mbps,22.603957666666663,0.7534652555555555,0.3669666666666666,0.000106,0.3666665971098897,0.3767326277777778,23.628771666666665,0.7876257222222223,0.998903747526803,0.0009920666666666,0.3658196191073723,0.3938128611111111,1.0248140000000028,1.0453378127455646,0.03416046666666672,1.0453378127455646,0.6319370808601363,2.7220558112275497,0.0008860666666666,9.359119496854717,-0.0008469780025173734,0.9976900595549381,0.017080233333333306,1.0453378127455644
80211ax,30.0,10.0,friis,2mbps,55.938148000000005,1.8646049333333332,0.8919333333333332,0.113273,0.9906015584012864,0.9323024666666668,56.45477000000001,1.8818256666666668,0.9957373582482488,0.0266425666666666,0.9847243201249068,0.9409128333333334,0.5166220000000052,1.0092355935702413,0.017220733333333627,1.0092355935702413,0.10380402491491558,1.116380923366749,-0.0866304333333334,0.23520668355801116,-0.005877238276379537,0.9940670007769171,0.008610366666666591,1.009235593570241
80211ax,30.0,10.0,friis-nakagami,2mbps,37.926015,1.2642005,0.5915,0.2323833333333333,0.7043961680229862,0.63210025,28.044158666666664,0.9348052888888888,0.9928293695601572,0.0333655555555555,0.7766660291930328,0.4674026444444444,-9.881856333333335,0.7394438531616534,-0.32939521111111125,0.7394438531616534,0.4013293695601572,1.6784942849706799,-0.1990177777777778,0.14357981304836337,0.07226986117004663,1.1025983167581461,-0.16469760555555563,0.7394438531616534
80211ax,30.0,10.0,logdistance,2mbps,12.334133666666666,0.4111377888888889,0.2003,4.1e-05,0.1999999999759018,0.2055688944444444,13.106401333333332,0.4368800444444444,0.9979093397098646,5.5422222222222224e-05,0.1998535977720393,0.2184400222222222,0.7722676666666661,1.0626122342709599,0.025742255555555482,1.0626122342709596,0.7976093397098646,4.982073588167072,1.4422222222222223e-05,1.3517615176151763,-0.00014640220386250014,0.9992679889805993,0.012871127777777797,1.06261223427096
80211ax,30.0,20.0,friis,2mbps,38.973304,1.2991101333333333,0.6311666666666667,0.0114663333333333,0.6333302906598929,0.6495550666666666,38.86598033333333,1.2955326777777778,0.9914248466592844,0.0183648444444444,0.6056986433080406,0.6477663388888889,-0.10732366666666593,0.9972462261175838,-0.003577455555555442,0.9972462261175838,0.3602581799926178,1.5707813783880926,0.006898511111111099,1.6016318303826669,-0.027631647351852306,0.956370873524679,-0.001788727777777721,0.9972462261175838
80211ax,30.0,20.0,friis-nakagami,2mbps,26.152223000000003,0.8717407666666667,0.411,0.1110053333333333,0.4758967360975975,0.4358703833333333,21.844775666666667,0.7281591888888889,0.9838817707189216,0.0428017555555555,0.4090384906209001,0.3640795944444444,-4.307447333333336,0.8352932623229262,-0.1435815777777778,0.8352932623229262,0.5728817707189215,2.39387292145723,-0.0682035777777778,0.38558287489690146,-0.06685824547669739,0.8595110232842907,-0.0717907888888889,0.8352932623229262
80211ax,30.0,20.0,logdistance,2mbps,6.167136333333334,0.2055712111111111,0.1002,1.1333333333333334e-05,0.0999999999989483,0.1027856055555555,6.600111000000001,0.2200037,0.9954071217667906,1.17e-05,0.0999999646862022,0.11000185,0.4329746666666665,1.0702067610093913,0.0144324888888889,1.0702067610093913,0.8952071217667906,9.934202812043818,3.66666666666666e-07,1.0323529411764705,-3.531274610224511e-08,0.999999646872539,0.007216244444444492,1.0702067610093917
80211ax,30.0,30.0,friis,2mbps,26.703875,0.8901291666666666,0.4334666666666666,0.000159,0.433333051626778,0.4450645833333333,27.351315,0.9117105,0.998146544412862,0.0034906444444444,0.4214384274542399,0.4558552499999999,0.6474399999999996,1.0242451704106614,0.02158133333333334,1.0242451704106614,0.5646798777461954,2.302706577390485,0.0033316444444444,21.953738644304405,-0.011894624172538115,0.9725508494496682,0.01079066666666656,1.0242451704106612
80211ax,30.0,30.0,friis-nakagami,2mbps,20.209886,0.6736628666666666,0.3183333333333333,0.0787853333333333,0.3649857568111274,0.3368314333333333,17.645692,0.5881897333333334,0.985122938035656,0.0364436333333333,0.3215520482695943,0.2940948666666667,-2.5641940000000005,0.8731217979161288,-0.08547313333333328,0.8731217979161289,0.6667896047023227,3.0946270304785006,-0.0423417,0.4625687522212254,-0.043433708541533056,0.8809988945294402,-0.04273656666666664,0.8731217979161289
80211ax,30.0,30.0,logdistance,2mbps,4.111425666666666,0.1370475222222222,0.0668,7.333333333333333e-06,0.0666666666660632,0.0685237611111111,4.4001893333333335,0.1466729777777778,0.992874109161104,7.766666666666666e-06,0.0666666326443971,0.0733364888888889,0.2887636666666671,1.070234436927272,0.009625455555555607,1.0702344369272723,0.926074109161104,14.863384867681198,4.3333333333333314e-07,1.059090909090909,-3.402166610932955e-08,0.9999994896750084,0.004812727777777803,1.0702344369272723
80211ax,30.0,40.0,friis,2mbps,20.550681666666662,0.6850227222222222,0.3336333333333334,9.633333333333332e-05,0.3333332907708111,0.3425113611111111,21.617972,0.7205990666666667,0.9987402809935464,0.0007853555555555,0.3324264208936336,0.3602995333333333,1.0672903333333394,1.051934546534507,0.035576344444444574,1.051934546534507,0.6651069476602129,2.993526668978558,0.0006890222222221666,8.152479815455019,-0.0009068698771774741,0.9972793900210795,0.01778817222222223,1.0519345465345067
80211ax,30.0,40.0,friis-nakagami,2mbps,17.608613666666667,0.5869537888888888,0.2759,0.0389936666666666,0.3011246110827327,0.2934768944444444,13.864868333333334,0.4621622777777778,0.9919547135452031,0.0184704111111111,0.2227472045827712,0.2310811388888889,-3.743745333333333,0.7873912504298796,-0.12479151111111103,0.7873912504298797,0.7160547135452031,3.5953414771482537,-0.0205232555555555,0.47367720683985765,-0.0783774064999615,0.7397176995326109,-0.062395755555555515,0.7873912504298797
80211ax,30.0,40.0,logdistance,2mbps,4.111420666666667,0.1370473555555555,0.0668,8e-06,0.0666666666655702,0.0685236777777777,4.400186333333334,0.1466728777777778,0.992874109161104,8.044444444444444e-06,0.0666666320757409,0.0733364388888889,0.28876566666666736,1.0702350087909598,0.009625522222222294,1.0702350087909602,0.926074109161104,14.863384867681198,4.444444444444477e-08,1.0055555555555555,-3.458982929249732e-08,0.9999994811525607,0.004812761111111202,1.0702350087909611
80211ax,30.0,50.0,friis,2mbps,16.444058666666667,0.548135288888889,0.267,6.3e-05,0.2666666582857787,0.2740676444444445,17.591126,0.5863708666666666,0.9985270258717684,0.0001657111111111,0.2666665777518366,0.2931854333333333,1.1470673333333323,1.0697557310263386,0.03823557777777764,1.0697557310263384,0.7315270258717684,3.73980159502535,0.0001027111111111,2.6303350970015873,-8.053394207063747e-08,0.9999996979977077,0.01911778888888882,1.0697557310263384
80211ax,30.0,50.0,friis-nakagami,2mbps,14.928484,0.4976161333333334,0.2380666666666666,0.0287473333333333,0.2612887805716138,0.2488080666666667,12.857036333333332,0.4285678777777778,0.9915434122191806,0.0184178777777777,0.2100296331712297,0.2142839388888889,-2.0714476666666677,0.8612419274008889,-0.0690482555555556,0.8612419274008889,0.753476745552514,4.164982129176061,-0.0103294555555556,0.6406812612570808,-0.05125914740038412,0.803821858373536,-0.0345241277777778,0.8612419274008889
80211ax,30.0,50.0,logdistance,2mbps,4.111408,0.1370469333333333,0.0668,9.333333333333334e-06,0.0666666666634996,0.0685234666666666,4.4001850000000005,0.1466728333333333,0.992874109161104,8.666666666666668e-06,0.0666666315336824,0.0733364166666666,0.2887770000000005,1.0702379817327787,0.00962590000000002,1.0702379817327787,0.926074109161104,14.863384867681198,-6.666666666666665e-07,0.9285714285714286,-3.512981720799058e-08,0.9999994730527418,0.004812949999999996,1.0702379817327787
80211ax,50.0,5.0,friis,2mbps,64.39388733333334,1.2878777466666669,0.5901,0.182878,0.8723651418464259,0.6439388733333334,63.37572566666668,1.2675145133333334,0.9968990364275104,0.0244793733333333,0.9604248767129993,0.6337572566666667,-1.018161666666657,0.9841885354521902,-0.020363233333333453,0.98418853545219,0.4067990364275105,1.6893730493602956,-0.1583986266666667,0.1338563049318852,0.08805973486657337,1.1009436652640525,-0.010181616666666726,0.98418853545219
80211ax,50.0,5.0,friis-nakagami,2mbps,48.541352,0.97082704,0.4594,0.2322186666666666,0.5609145865013077,0.48541352,31.847925333333336,0.6369585066666666,0.9869337758818776,0.0424916933333333,0.7790085683950516,0.3184792533333333,-16.693426666666667,0.6560988522390834,-0.33386853333333333,0.6560988522390834,0.5275337758818777,2.1483103523767473,-0.1897269733333333,0.1829813853609241,0.21809398189374396,1.388818524499604,-0.16693426666666666,0.6560988522390834
80211ax,50.0,5.0,logdistance,2mbps,22.602199,0.45204398,0.2204333333333333,6.4e-05,0.2199999339893224,0.22602199,23.896600333333332,0.4779320066666666,0.9979409120595604,0.0006128933333333,0.2197283455161542,0.2389660033333333,1.294401333333333,1.0572688229730802,0.025888026666666564,1.05726882297308,0.7775075787262271,4.527177886252354,0.0005488933333332999,9.576458333332813,-0.0002715884731682161,0.9987655065697365,0.012944013333333282,1.05726882297308
80211ax,50.0,10.0,friis,2mbps,54.936608666666665,1.0987321733333333,0.5108,0.1185566666666666,0.6838171906703984,0.5493660866666666,55.60467633333334,1.1120935266666667,0.9928724299799532,0.0197823133333333,0.7145007180036993,0.5560467633333334,0.6680676666666727,1.0121607009038407,0.013361353333333437,1.0121607009038407,0.48207242997995314,1.9437596514877704,-0.0987743533333333,0.16685956082885803,0.03068352733330093,1.0448709505287803,0.006680676666666718,1.0121607009038407
80211ax,50.0,10.0,friis-nakagami,2mbps,35.748087,0.71496174,0.3357666666666667,0.152508,0.4069376892856011,0.35748087,20.515188,0.4103037599999999,0.9827347215208152,0.08610514,0.4558889290153217,0.2051518799999999,-15.232899,0.5738821213006446,-0.3046579800000001,0.5738821213006445,0.6469680548541485,2.9268382453712354,-0.06640286000000001,0.564594250793401,0.0489512397297206,1.120291732662209,-0.1523289900000001,0.5738821213006444
80211ax,50.0,10.0,logdistance,2mbps,12.333781,0.2466756199999999,0.1203,2.4333333333333333e-05,0.1199999985810857,0.1233378099999999,13.196013,0.2639202599999999,0.9961957713125276,2.84e-05,0.1199999693916405,0.1319601299999999,0.8622320000000006,1.069908165225246,0.017244640000000006,1.069908165225246,0.8758957713125276,8.28092910484229,4.066666666666666e-06,1.167123287671233,-2.9189445208133158e-08,0.9999997567546204,0.008622320000000003,1.069908165225246
80211ax,50.0,20.0,friis,2mbps,38.94625,0.7789250000000001,0.3787666666666667,0.0072906666666666,0.3799937121655048,0.3894625,39.86038,0.7972076,0.991548073961814,0.0116619933333333,0.3750894353341003,0.3986038,0.9141300000000001,1.023471579420355,0.018282599999999927,1.0234715794203548,0.6127814072951473,2.617833513935969,0.004371326666666699,1.5995784564740407,-0.0049042768314045415,0.9870937947802976,0.009141300000000019,1.023471579420355
80211ax,50.0,20.0,friis-nakagami,2mbps,26.45233933333333,0.5290467866666667,0.2426,0.103268,0.2847053208899521,0.2645233933333333,23.068972666666667,0.4613794533333333,0.9831515944784356,0.02989798,0.2510384904806023,0.2306897266666666,-3.3833666666666637,0.872095748355867,-0.06766733333333341,0.8720957483558668,0.7405515944784355,4.052562219614326,-0.07337002,0.2895183406282682,-0.03366683040934981,0.8817485029640063,-0.033833666666666706,0.8720957483558668
80211ax,50.0,20.0,logdistance,2mbps,6.167137,0.12334274,0.0602,7e-06,0.0599999999993794,0.06167137,6.600264666666667,0.1320052933333333,0.992031646696241,6.973333333333333e-06,0.0599999899868189,0.0660026466666666,0.4331276666666666,1.0702315623386778,0.008662553333333295,1.0702315623386776,0.931831646696241,16.478931008243208,-2.6666666666666694e-08,0.9961904761904762,-1.0012560495986644e-08,0.9999998331239918,0.004331276666666592,1.0702315623386767
80211ax,50.0,30.0,friis,2mbps,26.701423,0.5340284599999999,0.2603666666666667,9.533333333333334e-05,0.2599997877767041,0.2670142299999999,28.17882033333333,0.5635764066666668,0.9969608081590596,0.0024959533333333,0.2592009851983597,0.2817882033333334,1.4773973333333323,1.0553302845819614,0.029547946666666824,1.0553302845819619,0.7365941414923929,3.829064683750069,0.002400619999999967,26.181328671328323,-0.0007988025783444153,0.9969276798832218,0.014773973333333468,1.055330284581962
80211ax,50.0,30.0,friis-nakagami,2mbps,21.313138666666664,0.4262627733333333,0.1993333333333333,0.0305486666666666,0.2210762401056771,0.2131313866666666,16.072827,0.32145654,0.981231181849004,0.0143749866666666,0.1755556712504417,0.16072827,-5.240311666666663,0.754127641703828,-0.10480623333333328,0.754127641703828,0.7818978485156707,4.922564457436476,-0.01617368,0.4705601990266885,-0.04552056885523542,0.7940956077709842,-0.05240311666666658,0.7541276417038282
80211ax,50.0,30.0,logdistance,2mbps,4.111426,0.08222852,0.0401,4e-06,0.0399999999996,0.04111426,4.400807666666666,0.0880161533333333,0.9878470755294564,3.633333333333333e-06,0.0399999963110228,0.0440080766666666,0.2893816666666664,1.0703847440441994,0.005787633333333306,1.0703847440441991,0.9477470755294564,24.634590412205895,-3.6666666666666683e-07,0.9083333333333333,-3.6885772006223227e-09,0.99999990778557,0.0028938166666665974,1.0703847440441978
80211ax,50.0,40.0,friis,2mbps,20.550358,0.41100716,0.2004333333333333,5.766666666666667e-05,0.1999999705300488,0.20550358,21.704371,0.43408742,0.9975528788918412,0.00048508,0.1997152560249885,0.21704371,1.154012999999999,1.0561553720864618,0.02308026000000002,1.056155372086462,0.7971195455585078,4.97698093576505,0.00042741333333333334,8.41179190751445,-0.00028471450506031837,0.9985764272649353,0.01154013000000001,1.056155372086462
80211ax,50.0,40.0,friis-nakagami,2mbps,17.984031,0.35968062,0.1646,0.0387906666666666,0.1876728054478799,0.17984031,16.047361666666667,0.3209472333333333,0.9889543324128854,0.0231965666666666,0.1638276613940777,0.1604736166666666,-1.9366693333333345,0.892311721808457,-0.0387333866666667,0.8923117218084569,0.8243543324128855,6.008228021949487,-0.0155941,0.5979935035919286,-0.023845144053802197,0.8729429978046317,-0.019366693333333407,0.8923117218084566
80211ax,50.0,40.0,logdistance,2mbps,4.111421666666667,0.0822284333333333,0.0401,5e-06,0.0399999999992885,0.0411142166666666,4.400791000000001,0.08801582,0.9878470755294564,4.08e-06,0.0399999962904917,0.04400791,0.28936933333333403,1.070381818454525,0.0057873866666666995,1.0703818184545253,0.9477470755294564,24.634590412205895,-9.200000000000005e-07,0.816,-3.708796797452507e-09,0.99999990728008,0.0028936933333333983,1.0703818184545266
80211ax,50.0,50.0,friis,2mbps,16.44368866666667,0.3288737733333333,0.1604,3.8e-05,0.1599999938455613,0.1644368866666666,17.498000333333334,0.3499600066666666,0.9972031098105026,0.0001030266666666,0.1599081315169853,0.1749800033333333,1.0543116666666634,1.0641164940567063,0.021086233333333315,1.0641164940567065,0.8368031098105027,6.216976993831064,6.50266666666e-05,2.711228070173684,-9.186232857599785e-05,0.9994258604243156,0.010543116666666713,1.064116494056707
80211ax,50.0,50.0,friis-nakagami,2mbps,14.480948333333332,0.2896189666666667,0.1377333333333333,0.019318,0.1512605338556934,0.1448094833333333,12.805942333333334,0.2561188466666667,0.9895771627041672,0.0075172866666666,0.1276280912526153,0.1280594233333333,-1.675005999999998,0.884330365564226,-0.03350012000000002,0.8843303655642257,0.8518438293708339,7.184732546254846,-0.011800713333333398,0.3891337957690548,-0.02363244260307812,0.8437633267536653,-0.016750059999999983,0.884330365564226
80211ax,50.0,50.0,logdistance,2mbps,4.11141,0.0822282,0.0401,6e-06,0.0399999999980548,0.0411141,4.400778333333333,0.0880155666666666,0.9878470755294564,4.833333333333333e-06,0.0399999962559405,0.0440077833333333,0.289368333333333,1.0703817749466322,0.005787366666666599,1.0703817749466313,0.9477470755294564,24.634590412205895,-1.1666666666666668e-06,0.8055555555555556,-3.742114298987964e-09,0.9999999064471425,0.0028936833333332995,1.0703817749466313
80211g,5.0,5.0,friis,1mbps,5.141819333333333,1.0283638666666668,1.0,0.000233,0.9999999997667988,1.0283638666666668,9.117525333333331,1.8235050666666663,0.9999316519718406,0.0004974,0.9991367515814962,1.8235050666666663,3.975705999999998,1.7732099753537298,0.7951411999999995,1.7732099753537296,-6.834802815935959e-05,0.9999316519718406,0.0002643999999999999,2.134763948497854,-0.0008632481853025897,0.9991367518144961,0.7951411999999995,1.7732099753537296
80211g,5.0,5.0,friis-nakagami,1mbps,5.141842,1.0283684,1.0,0.0002279999999999,1.0000000000000002,1.0283684,10.908296666666663,2.181659333333333,0.9999658259859204,0.0005285333333333,0.9991389800617722,2.181659333333333,5.766454666666664,2.12147644106269,1.1532909333333332,2.1214764410626903,-3.417401407956877e-05,0.9999658259859204,0.00030053333333339996,2.3181286549716305,-0.0008610199382280692,0.9991389800617719,1.1532909333333332,2.1214764410626903
80211g,5.0,5.0,logdistance,1mbps,5.141819333333333,1.0283638666666668,1.0,0.000233,0.9999999997667988,1.0283638666666668,10.905199333333334,2.181039866666667,0.9998974779577608,0.0005371333333333,0.9991410471438024,2.181039866666667,5.763380000000001,2.1208834123434133,1.1526760000000003,2.1208834123434133,-0.0001025220422391504,0.9998974779577608,0.0003041333333332999,2.3052932761085834,-0.0008589526229964006,0.9991410473768033,1.1526760000000003,2.1208834123434133
80211g,5.0,10.0,friis,1mbps,5.141819333333333,1.0283638666666668,1.0,0.000233,0.9999999997667988,1.0283638666666668,10.905208,2.1810416,0.9998974779577608,0.0004936666666666,0.999141256681946,2.1810416,5.763388666666667,2.1208850978687313,1.1526777333333331,2.120885097868731,-0.0001025220422391504,0.9998974779577608,0.00026066666666659996,2.1187410586549356,-0.0008587430848527866,0.9991412569149469,1.1526777333333331,2.120885097868731
80211g,5.0,10.0,friis-nakagami,1mbps,5.141842,1.0283684,1.0,0.0002296666666666,1.0000000000000002,1.0283684,10.908067333333335,2.1816134666666667,0.9999658259859204,0.0005804,0.9991389836569964,2.1816134666666667,5.7662253333333355,2.121431839666278,1.1532450666666667,2.121431839666278,-3.417401407956877e-05,0.9999658259859204,0.00035073333333340004,2.527140783745291,-0.0008610163430038398,0.9991389836569962,1.1532450666666667,2.121431839666278
80211g,5.0,10.0,logdistance,1mbps,5.141803666666667,1.028360733333333,1.0,0.0002493333333333,0.9999999996501948,1.028360733333333,10.905202666666668,2.1810405333333334,0.9998974779577608,0.0005504666666666,0.999142556106395,2.1810405333333334,5.763399000000001,2.120890522787367,1.1526798000000003,2.1208905227873673,-0.0001025220422391504,0.9998974779577608,0.00030113333333329996,2.207754010695215,-0.0008574435437997963,0.9991425564559002,1.1526798000000003,2.1208905227873673
80211g,5.0,20.0,friis,1mbps,5.141815333333333,1.0283630666666663,1.0,0.0002326666666666,0.9999999996772287,1.0283630666666663,10.905483333333336,2.181096666666667,0.9999316519718406,0.0005083333333333,0.999141977736614,2.181096666666667,5.763668000000004,2.1209402956647097,1.1527336000000006,2.1209402956647097,-6.834802815935959e-05,0.9999316519718406,0.0002756666666667,2.184813753582145,-0.0008580219406147949,0.9991419780591083,1.1527336000000006,2.1209402956647097
80211g,5.0,20.0,friis-nakagami,1mbps,5.141139,1.0282278,0.9998,0.0002756666666666,0.9999999158132006,1.0282278,10.998709333333332,2.199741866666667,1.0,0.0005863333333333,0.9999997837900476,2.199741866666667,5.857570333333332,2.1393526479897416,1.1715140666666668,2.139352647989742,0.00019999999999997797,1.0002000400080016,0.00031066666666669995,2.126964933494952,-1.3202315296556577e-07,0.9999998679768359,1.1715140666666668,2.139352647989742
80211g,5.0,20.0,logdistance,1mbps,3.0850950000000004,0.617019,0.6,0.0001539999999999,0.599999999987392,0.617019,6.507512000000001,1.3015024000000002,0.999193384436852,0.000286,0.5992587011645033,1.3015024000000002,3.4224170000000007,2.109339258596575,0.6844834000000002,2.109339258596575,0.39919338443685204,1.6653223073947534,0.0001320000000001,1.857142857144063,-0.0007412988228886475,0.9987645019618263,0.6844834000000002,2.109339258596575
80211g,5.0,30.0,friis,1mbps,5.141815333333333,1.0283630666666663,1.0,0.0002326666666666,0.9999999996772287,1.0283630666666663,10.904887333333331,2.1809774666666666,0.9998974779577608,0.0004891333333333,0.9991383220159076,2.1809774666666666,5.763071999999998,2.1208243832949787,1.1526144000000003,2.1208243832949796,-0.0001025220422391504,0.9998974779577608,0.0002564666666667,2.1022922636107744,-0.0008616776613211696,0.9991383223384007,1.1526144000000003,2.1208243832949796
80211g,5.0,30.0,friis-nakagami,1mbps,5.140704666666667,1.0281409333333331,0.9997333333333334,0.0006016666666666,0.9999998633311336,1.0281409333333331,10.907498,2.1814996,0.9996558171812242,0.0012104666666666,0.9991352820104488,2.1814996,5.766793333333333,2.1217904367715086,1.1533586666666669,2.121790436771509,-7.75161521091583e-05,0.9999224631714032,0.0006088,2.0118559556787825,-0.0008645813206847874,0.9991354185611538,1.1533586666666669,2.121790436771509
80211g,5.0,30.0,logdistance,1mbps,2.056737,0.4113474000000001,0.4000000000000001,9.366666666666666e-05,0.3999999999999999,0.4113474000000001,4.400196,0.8800392,0.9983799593428322,0.0001900666666666,0.3999999657787893,0.8800392,2.343459,2.1394062536921346,0.46869179999999994,2.139406253692134,0.5983799593428321,2.49594989835708,9.639999999993335e-05,2.02918149466121,-3.4221210587492834e-08,0.9999999144469736,0.46869179999999994,2.139406253692134
80211g,5.0,40.0,friis,1mbps,5.141815333333333,1.0283630666666663,1.0,0.0002336666666666,0.9999999996772287,1.0283630666666663,10.905436,2.1810872,0.9998974779577608,0.0004874666666666,0.9991415014937796,2.1810872,5.763620666666667,2.120931090096196,1.1527241333333336,2.1209310900961964,-0.0001025220422391504,0.9998974779577608,0.0002538,2.086162624821993,-0.0008584981834491856,0.9991415018162737,1.1527241333333336,2.1209310900961964
80211g,5.0,40.0,friis-nakagami,1mbps,5.104654333333333,1.0209308666666663,0.9917333333333334,0.0091616666666666,0.9999169838260604,1.0209308666666663,10.248991333333334,2.0497982666666665,0.9951619961764951,0.012193,0.981875306770024,2.0497982666666665,5.144337000000001,2.007773820532282,1.0288674000000002,2.007773820532282,0.0034286628431617894,1.0034572427162831,0.0030313333333334015,1.330871384391496,-0.01804167705603643,0.981956825068615,1.0288674000000002,2.007773820532282
80211g,5.0,40.0,logdistance,1mbps,2.056727,0.4113453999999999,0.4000000000000001,0.0001083333333333,0.3999999999905441,0.4113453999999999,4.400426,0.8800852,0.9982947078509312,0.0002115333333333,0.3999999709597983,0.8800852,2.3436990000000004,2.139528483848367,0.4687398000000001,2.1395284838483675,0.5982947078509311,2.4957367696273276,0.0001032,1.9526153846156777,-2.903074580729026e-08,0.9999999274231355,0.4687398000000001,2.1395284838483675
80211g,5.0,50.0,friis,1mbps,5.141809333333334,1.0283618666666663,1.0,0.0002486666666666,0.9999999997753716,1.0283618666666663,10.905741333333332,2.1811482666666664,0.9999316519718406,0.0005187999999999,0.999140102060589,2.1811482666666664,5.763931999999998,2.1209929474890417,1.1527864,2.1209929474890425,-6.834802815935959e-05,0.9999316519718406,0.00027013333333329996,2.0863270777481464,-0.0008598977147825648,0.9991401022850243,1.1527864,2.1209929474890425
80211g,5.0,50.0,friis-nakagami,1mbps,4.538818333333333,0.9077636666666667,0.8818666666666667,0.116286,0.960900659149528,0.9077636666666667,7.992549333333333,1.5985098666666666,0.990757180336482,0.0186448,0.8248613661202425,1.5985098666666666,3.4537309999999994,1.7609317549979049,0.6907461999999999,1.7609317549979049,0.10889051366981528,1.1234772985369843,-0.0976412,0.16033572399085014,-0.13603929302928552,0.8584252266517427,0.6907461999999999,1.7609317549979049
80211g,5.0,50.0,logdistance,1mbps,2.056711,0.4113422,0.4000000000000001,0.0001323333333333,0.3999999999408992,0.4113422,4.400412666666667,0.8800825333333333,0.9982947078509312,0.0002463999999999,0.3999999694010377,0.8800825333333333,2.343701666666667,2.1395386452771765,0.4687403333333333,2.1395386452771765,0.5982947078509311,2.4957367696273276,0.0001140666666666,1.8619647355160862,-3.053986147305565e-08,0.9999999236503463,0.4687403333333333,2.1395386452771765
80211g,10.0,5.0,friis,2mbps,20.550802666666662,2.0550802666666663,0.9996333333333332,0.0004506666666666,0.999999755268966,1.0275401333333332,29.319154666666662,2.9319154666666667,0.9978207183319008,0.0077636999999999,0.94962242389929,1.4659577333333331,8.768352,1.426667130341446,0.8768352000000004,1.4266671303414462,-0.0018126150014323716,0.9981867201292817,0.0073130333333333,17.22714497041653,-0.05037733136967604,0.9496226563014245,0.43841759999999996,1.426667130341446
80211g,10.0,5.0,friis-nakagami,2mbps,20.548689666666665,2.054868966666666,0.9995666666666666,0.0004416666666666,0.9999997566134738,1.027434483333333,29.343732666666668,2.934373266666667,0.9984643598194448,0.0086284666666666,0.9758234382408116,1.4671866333333334,8.795043000000003,1.4280099190104079,0.8795043000000007,1.428009919010408,-0.00110230684722179,0.9988972152793992,0.0081868,19.536150943399022,-0.02417631837266221,0.9758236757431462,0.43975215000000034,1.428009919010408
80211g,10.0,5.0,logdistance,2mbps,20.548126,2.0548126,0.9995666666666666,0.000519,0.9999995773786432,1.0274063,28.12625266666667,2.8126252666666667,0.9974670539804348,0.0081156333333333,0.974917054178555,1.4063126333333331,7.57812666666667,1.3687989195056849,0.7578126666666667,1.3687989195056847,-0.002099612686231822,0.9978994770871726,0.0075966333333333,15.637058445728902,-0.02508252320008819,0.9749174661994974,0.3789063333333331,1.3687989195056844
80211g,10.0,10.0,friis,2mbps,20.551207,2.0551207,0.9996666666666668,0.000445,0.9999997536604064,1.02756035,29.41022333333333,2.941022333333333,0.996477826751308,0.0085092666666666,0.9686061494598792,1.4705111666666666,8.85901633333333,1.4310703664915316,0.8859016333333334,1.4310703664915319,-0.0031888399153587876,0.996810096783569,0.008064266666666601,19.12194756554292,-0.03139360420052717,0.9686063880659832,0.4429508166666667,1.4310703664915319
80211g,10.0,10.0,friis-nakagami,2mbps,20.529874666666668,2.0529874666666665,0.9986333333333334,0.0054773333333333,0.9999813961276895,1.0264937333333333,26.364159333333333,2.636415933333333,0.9973248488403516,0.0176652,0.9260675205994924,1.3182079666666666,5.834284666666665,1.2841851088423595,0.5834284666666663,1.2841851088423595,-0.0013084844929818207,0.9986897247975749,0.0121878666666667,3.2251460564751895,-0.07391387552819717,0.9260847493619182,0.29171423333333335,1.2841851088423595
80211g,10.0,10.0,logdistance,2mbps,12.333129,1.2333128999999998,0.6001,0.0002463333333333,0.599999985782163,0.6166564499999999,26.02684066666667,2.6026840666666664,0.9988146303210024,0.0017111333333333,0.5993870851840509,1.3013420333333332,13.693711666666669,2.1103193412366537,1.3693711666666666,2.1103193412366537,0.3987146303210024,1.664413648260294,0.0014648,6.946414073072524,-0.0006129005981120317,0.9989784989789408,0.6846855833333333,2.1103193412366537
