dataRate,distance,efficiency_ci95,efficiency_count,efficiency_mean,efficiency_std,efficiency_var,jainFairness_ci95,jainFairness_count,jainFairness_mean,jainFairness_std,jainFairness_var,lossRate_ci95,lossRate_count,lossRate_mean,lossRate_std,lossRate_var,lostPackets_ci95,lostPackets_count,lostPackets_mean,lostPackets_std,lostPackets_var,meanDelay_ci95,meanDelay_count,meanDelay_mean,meanDelay_std,meanDelay_var,nStations,offeredLoadMbps_ci95,offeredLoadMbps_count,offeredLoadMbps_mean,offeredLoadMbps_std,offeredLoadMbps_var,pdr_ci95,pdr_count,pdr_mean,pdr_std,pdr_var,propagationModel,rxPackets_ci95,rxPackets_count,rxPackets_mean,rxPackets_std,rxPackets_var,throughputMbps_ci95,throughputMbps_count,throughputMbps_mean,throughputMbps_std,throughputMbps_var,throughputPerNodeMbps_ci95,throughputPerNodeMbps_count,throughputPerNodeMbps_mean,throughputPerNodeMbps_std,throughputPerNodeMbps_var,trafficType,txPackets_ci95,txPackets_count,txPackets_mean,txPackets_std,txPackets_var,wifiStandard
1mbps,30.0,0.039441317129656,3,1.0895719333333334,0.0158759854022776,0.0002520469124933,0.0037171298535842,3,0.9991325897832568,0.0014962253694489,2.2386903561827944e-06,0.000509712483578,3,0.0002052405214682,0.0002051703274016,4.209486324609775e-08,4.96867641664592,3,2.0,2.0,4.0,0.0002104555612716,3,0.0007009999999999,8.471292699464464e-05,7.176279999999994e-09,5.0,0.0,3,5.0,0.0,0.0,0.000509712483578,3,0.9997947594785318,0.0002051703274016,4.2094863246092056e-08,friis-nakagami,347.2508854653144,3,9659.333333333334,139.7760112942611,19537.33333333341,0.1972065856482794,3,5.447859666666666,0.0793799270113881,0.0063011728123333,0.039441317129656,3,1.0895719333333334,0.0158759854022776,0.0002520469124933,tcp,351.6311389478729,3,9661.333333333334,141.5391583037479,20033.33333333341,80211ax
1mbps,30.0,0.0003709838214892,3,0.4402066,0.0001493290326761,2.229915999999388e-08,9.46582378986551e-08,3,0.3999999489129084,3.81019933524082e-08,1.4517618974269586e-15,1.126419149307778e-06,3,0.0015347886295277,4.534081332139402e-07,2.0557893526455014e-13,0.0,3,6.0,0.0,0.0,1.250422810270368e-06,3,3.8133333333333336e-05,5.033222956847168e-07,2.533333333333335e-13,5.0,0.0,3,5.0,0.0,0.0,1.1264191493873997e-06,3,0.9984652113704724,4.534081332459896e-07,2.0557893529361306e-13,logdistance,2.8686666666665848,3,3903.3333333333335,1.1547005383792186,1.3333333333332575,0.0018549191074462,3,2.201033,0.0007466451633807,5.574789999998069e-07,0.0003709838214892,3,0.4402066,0.0001493290326761,2.229915999999388e-08,tcp,2.8686666666665848,3,3909.3333333333335,1.1547005383792186,1.3333333333332575,80211ax
1mbps,40.0,0.0005165871325083,3,1.0999831333333334,0.000207937522668,4.3238013333345794e-08,8.569639673832417e-07,3,0.9999997133801825,3.449465795406863e-07,1.1898814273681898e-13,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0002449935386172,3,0.000189,9.861521180832093e-05,9.724959999999998e-09,5.0,0.0,3,5.0,0.0,0.0,0.0,3,1.0,0.0,0.0,friis,7.58977859434013,3,9752.666666666666,3.055050463303695,9.33333333333212,0.002582935662543,3,5.499915666666666,0.0010396876133409,1.0809503333345867e-06,0.0005165871325083,3,1.0999831333333334,0.000207937522668,4.3238013333345794e-08,tcp,7.58977859434013,3,9752.666666666666,3.055050463303695,9.33333333333212,80211ax
1mbps,40.0,0.0375229279833343,3,1.0791739333333334,0.0151037921719458,0.0002281245379733,0.0036906517693748,3,0.9982819155661612,0.0014855673663958,2.2069104001002574e-06,0.0002879836480495,3,0.0002775857235895,0.0001159196630654,1.3437368285218072e-08,2.8686666666666665,3,2.6666666666666665,1.1547005383792517,1.3333333333333333,0.0004141189355249,3,0.0013873333333333,0.0001666918514305,2.7786173333333343e-08,5.0,0.0,3,5.0,0.0,0.0,0.0002879836480495,3,0.9997224142764104,0.0001159196630654,1.3437368285216221e-08,friis-nakagami,325.109930670296,3,9567.333333333334,130.86379687802648,17125.333333333372,0.1876146399166718,3,5.395869666666667,0.0755189608597293,0.0057031134493333,0.0375229279833343,3,1.0791739333333334,0.0151037921719458,0.0002281245379733,tcp,327.9702828265594,3,9570.0,132.015150645674,17428.0,80211ax
1mbps,40.0,0.0003704315164833,3,0.4402053333333333,0.0001491067179349,2.2232813333321244e-08,9.265514227907589e-08,3,0.3999999495177183,3.7295703929789125e-08,1.3909695316184873e-15,1.126419149307778e-06,3,0.0015347886295277,4.534081332139402e-07,2.0557893526455014e-13,0.0,3,6.0,0.0,0.0,1.5972060035505015e-06,3,4.273333333333333e-05,6.42910050732862e-07,4.1333333333333113e-13,5.0,0.0,3,5.0,0.0,0.0,1.1264191493873997e-06,3,0.9984652113704724,4.534081332459896e-07,2.0557893529361306e-13,logdistance,2.8686666666665848,3,3903.3333333333335,1.1547005383792186,1.3333333333332575,0.0018521575824164,3,2.201026666666667,0.0007455335896744,5.558203333329087e-07,0.0003704315164833,3,0.4402053333333333,0.0001491067179349,2.2232813333321244e-08,tcp,2.8686666666665848,3,3909.3333333333335,1.1547005383792186,1.3333333333332575,80211ax
1mbps,50.0,0.0005281972569647,3,1.0999785333333334,0.0002126108495192,4.520337333330424e-08,8.938786906136833e-07,3,0.9999997045889154,3.598055561110948e-07,1.2946003820841422e-13,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.000138877838996,3,0.0001583999999999,5.590134166547348e-05,3.124960000000001e-09,5.0,0.0,3,5.0,0.0,0.0,0.0,3,1.0,0.0,0.0,friis,7.58977859434013,3,9752.666666666666,3.055050463303695,9.33333333333212,0.002640986284824,3,5.499892666666667,0.0010630542475965,1.13008433333303e-06,0.0005281972569647,3,1.0999785333333334,0.0002126108495192,4.520337333330424e-08,tcp,7.58977859434013,3,9752.666666666666,3.055050463303695,9.33333333333212,80211ax
1mbps,50.0,0.0688785079406538,3,1.0701643333333333,0.0277250930287587,0.0007686807834533,0.0054024761465135,3,0.9977141175794384,0.0021746137979178,4.728945170094507e-06,0.0003022831050228,3,7.024938531789242e-05,0.000121675504571,1.4804928412625156e-08,2.868666666666667,3,0.6666666666666666,1.1547005383792517,1.3333333333333337,0.0004631502977781,3,0.0025340666666666,0.0001864280379485,3.4755413333333364e-08,5.0,0.0,3,5.0,0.0,0.0,0.0003022831050228,3,0.999929750614682,0.000121675504571,1.4804928412623206e-08,friis-nakagami,606.1785228308022,3,9488.0,244.0,59536.0,0.34439253970327,3,5.350821666666668,0.1386254651437939,0.0192170195863332,0.0688785079406538,3,1.0701643333333333,0.0277250930287587,0.0007686807834533,tcp,606.1853106021103,3,9488.666666666666,244.00273222513968,59537.33333333322,80211ax
1mbps,50.0,0.0003701553884254,3,0.440204,0.0001489955704039,2.2199679999999577e-08,9.053697276542385e-08,3,0.3999999501657911,3.64430947695082e-08,1.328099156379356e-15,1.126419149307778e-06,3,0.0015347886295277,4.534081332139402e-07,2.0557893526455014e-13,0.0,3,6.0,0.0,0.0,1.034312475888111e-06,3,5.026666666666667e-05,4.1633319989322973e-07,1.73333333333336e-13,5.0,0.0,3,5.0,0.0,0.0,1.1264191493873997e-06,3,0.9984652113704724,4.534081332459896e-07,2.0557893529361306e-13,logdistance,2.8686666666665848,3,3903.3333333333335,1.1547005383792186,1.3333333333332575,0.0018507769421269,3,2.20102,0.0007449778520197,5.549919999999172e-07,0.0003701553884254,3,0.440204,0.0001489955704039,2.2199679999999577e-08,tcp,2.8686666666665848,3,3909.3333333333335,1.1547005383792186,1.3333333333332575,80211ax
2mbps,5.0,0.0201202648763346,3,1.06266825,0.0080988429067058,6.559125642749937e-05,0.0055380961436521,3,0.9957538078674116,0.0022292037875916,4.969349526612857e-06,3.823257632301129e-05,3,8.885097913783705e-06,1.5389441016897614e-05,2.368348948125707e-10,1.4343333333333337,3,0.3333333333333333,0.5773502691896258,0.3333333333333333,0.0002719833380267,3,0.0007937333333333,0.0001094791913257,1.1985693333333344e-08,10.0,0.0,3,20.0,0.0,0.0,3.823257632299138e-05,3,0.9999911149020864,1.53894410168896e-05,2.3683489481232403e-10,friis,714.0574638510872,3,37670.333333333336,287.4236130406367,82612.33333333366,0.4024052975266949,3,21.253365,0.1619768581341172,0.0262365025709999,0.0402405297526693,3,2.1253365,0.0161976858134116,0.0002623650257099,tcp,713.3872801990345,3,37670.66666666666,287.1538495882181,82457.33333333301,80211ax
2mbps,5.0,0.0193271812951357,3,1.0931524,0.0077796095678061,6.0522325027501184e-05,0.0020179484930945,3,0.999527746233058,0.0008122680262832,6.597793465221021e-07,0.0001920622463463,3,0.0003265776983722,7.730921889092757e-05,5.976715325525353e-09,7.589778594340623,3,12.666666666666666,3.055050463303893,9.333333333333336,0.001004515276608,3,0.0025907333333333,0.0004043391810514,1.6349017333333296e-07,10.0,0.0,3,20.0,0.0,0.0,0.0001920622463463,3,0.9996734223016278,7.730921889094281e-05,5.976715325527709e-09,friis-nakagami,681.6736129558876,3,38744.0,274.38841083398546,75289.0,0.3865436259027143,3,21.863048000000003,0.1555921913561232,0.0242089300110004,0.0386543625902714,3,2.1863048,0.0155592191356123,0.00024208930011,tcp,686.865977197963,3,38756.66666666666,276.47845003423606,76440.33333333358,80211ax
2mbps,5.0,0.0005486270485687,3,1.0852261666666667,0.0002208342836457,4.876778083333584e-08,2.0152606569322063e-05,3,0.9985981344477952,8.111861139440423e-06,6.580229114556368e-11,0.0002687707304368,3,8.662688943502268e-05,0.0001081860471076,1.1704220788770587e-08,10.34312475888103,3,3.333333333333333,4.163331998932265,17.333333333333332,0.0003736838053219,3,0.0015070333333333,0.000150415834716,2.2624923333333317e-08,10.0,0.0,3,20.0,0.0,0.0,0.0002687707304368,3,0.9999133731105648,0.0001081860471076,1.1704220788771069e-08,logdistance,17.449418111913346,3,38466.66666666666,7.023769168567629,49.33333333332121,0.0109725409713745,3,21.704523333333334,0.0044166856729147,1.9507112333329983e-05,0.0010972540971375,3,2.170452333333333,0.0004416685672915,1.9507112333334334e-07,tcp,27.664419483035125,3,38470.0,11.135528725660045,124.0,80211ax
2mbps,10.0,0.0005644722569448,3,1.08519575,0.0002272123236094,5.162544000002207e-08,2.8039166439228628e-05,3,0.9985941107855806,1.1286372501655611e-05,1.2738220424612801e-10,0.0003875420496467,3,0.0001559683988595,0.0001559940785632,2.43341525467891e-08,14.90602924993776,3,6.0,6.0,36.0,0.000247430897983,3,0.0008052333333333,9.959630180550551e-05,9.91942333333334e-09,10.0,0.0,3,20.0,0.0,0.0,0.0003875420496466,3,0.9998440316011404,0.0001559940785631,2.433415254677178e-08,friis,32.42354836808601,3,38465.66666666666,13.05118130030024,170.33333333330663,0.0112894451388967,3,21.703915,0.0045442464721893,2.0650176000005094e-05,0.0011289445138897,3,2.1703915,0.0004544246472189,2.0650176000008828e-07,tcp,23.872064317475363,3,38471.66666666666,9.609023536932227,92.33333333331755,80211ax
2mbps,10.0,0.0172961314140776,3,1.091916216666667,0.006962067948773,4.847039012333361e-05,0.0021216935825367,3,0.9994923497828476,0.000854027674424,7.293632686820675e-07,0.0002943717079841,3,0.0002753975179951,0.0001184909957098,1.4040116064306704e-08,11.474666666666666,3,10.666666666666666,4.618802153517006,21.33333333333333,0.0006809600636773,3,0.0056810666666666,0.0002741011917765,7.51314633333332e-08,10.0,0.0,3,20.0,0.0,0.0,0.0002943717079842,3,0.9997246024820048,0.0001184909957098,1.4040116064316232e-08,friis-nakagami,612.7525048615576,3,38694.66666666666,246.64617031961728,60834.333333333656,0.3459226282815497,3,21.838324333333333,0.1392413589754605,0.019388156049333,0.0345922628281553,3,2.183832433333334,0.0139241358975461,0.0001938815604933,tcp,617.0484662613161,3,38705.333333333336,248.3753879379618,61690.333333333016,80211ax
2mbps,10.0,0.0004686447446302,3,0.6597162666666666,0.0001886396719497,3.5584925833310044e-08,3.7825781482575126e-07,3,0.5999997888313214,1.5225697272558241e-07,2.3182185743558747e-14,6.134924530086271e-05,3,0.000441571111951,2.4694401549407485e-05,6.098134678833786e-10,1.4343333333333328,3,10.333333333333334,0.5773502691896255,0.333333333333333,0.0001774207717838,3,0.0001264333333333,7.141570788932456e-05,5.1002033333333335e-09,10.0,0.0,3,20.0,0.0,0.0,6.134924530090222e-05,3,0.9995584288880488,2.4694401549423382e-05,6.098134678841641e-10,logdistance,15.514687138321548,3,23391.0,6.244997998398398,39.0,0.0093728948926068,3,13.194325333333332,0.0037727934389955,1.4233970333327967e-05,0.0009372894892605,3,1.3194325333333332,0.0003772793438995,1.423397033332402e-07,tcp,15.179557188681,3,23401.33333333333,6.110100926607688,37.33333333333212,80211ax
2mbps,20.0,0.034235245884961,3,1.0851038166666669,0.0137804288362458,0.0001899002189108,0.0075180223790939,3,0.9975821956526087,0.0030261670306833,9.157686897595151e-06,0.000220944923636,3,0.0001553382023578,8.893512280083537e-05,7.909456067599666e-09,8.606,3,6.0,3.4641016151377544,12.0,0.0005001743067547,3,0.0011788333333333,0.0002013310044015,4.053417333333332e-08,10.0,0.0,3,20.0,0.0,0.0,0.0002209449236359,3,0.999844661797642,8.893512280082714e-05,7.909456067598204e-09,friis,1208.891157244568,3,38460.66666666666,486.6049047567578,236784.3333333333,0.684704917699219,3,21.70207633333333,0.2756085767249161,0.0759600875643339,0.0684704917699221,3,2.1702076333333333,0.0275608576724916,0.0007596008756433,tcp,1216.261385428907,3,38466.66666666666,489.5715814192377,239680.3333333333,80211ax
2mbps,20.0,0.024168625795353,3,1.0454962166666668,0.0097283959625078,9.464168800333856e-05,0.0064506667542989,3,0.9935006912217852,0.0025965332468373,6.741984901931805e-06,0.0041478665914218,3,0.0034962458246293,0.0016696062466558,2.7875850188722583e-06,150.31785960534873,3,129.0,60.50619802962338,3661.0,0.0044020546128369,3,0.0198020333333333,0.0017719224371662,3.139709123333336e-06,10.0,0.0,3,20.0,0.0,0.0,0.0041478665914218,3,0.9965037541753706,0.0016696062466558,2.7875850188722583e-06,friis-nakagami,1026.8173845116996,3,36868.66666666666,413.316263088369,170830.33333333384,0.4833725159070558,3,20.909924333333333,0.1945679192501547,0.0378566752013347,0.048337251590706,3,2.0909924333333336,0.0194567919250156,0.0003785667520133,tcp,892.6532908285914,3,36997.66666666666,359.3123061256513,129105.33333333374,80211ax
2mbps,20.0,0.0003505523871428,3,0.3299693833333333,0.0001411049373102,1.9910603333327613e-08,2.209427554526279e-07,3,0.299999916615068,8.893425006000863e-08,7.909300833736142e-15,1.275088850530475e-06,3,0.0011948792366034,5.132509117553754e-07,2.634264984177242e-13,0.0,3,14.0,0.0,0.0,7.70530755280699e-05,3,6.126666666666667e-05,3.101553374251898e-05,9.619633333333336e-10,10.0,0.0,3,20.0,0.0,0.0,1.2750888505213603e-06,3,0.9988051207633966,5.132509117517066e-07,2.6342649841395814e-13,logdistance,12.504228102703156,3,11702.666666666666,5.033222956846956,25.33333333333121,0.0070110477428572,3,6.599387666666668,0.0028220987462049,7.96424133333155e-06,0.0007011047742857,3,0.6599387666666666,0.0002822098746204,7.964241333331045e-08,tcp,12.504228102703156,3,11716.666666666666,5.033222956846956,25.33333333333121,80211ax
2mbps,30.0,0.0391291335518098,3,1.0897394833333334,0.0157503247427103,0.0002480727295008,0.0036657437272807,3,0.9991474731860768,0.0014755413393393,2.1772222440993835e-06,0.0002642974249866,3,0.0001373651962468,0.0001063854446633,1.131786283622585e-08,10.34312475888103,3,5.333333333333333,4.163331998932265,17.333333333333332,0.0001400452981187,3,0.0016451,5.637126927788648e-05,3.177719999999987e-09,10.0,0.0,3,20.0,0.0,0.0,0.0002642974249865,3,0.9998626348037531,0.0001063854446633,1.1317862836214518e-08,friis,1382.8781010812572,3,38623.66666666666,556.6384224371618,309846.3333333321,0.7825826710361974,3,21.79478966666667,0.3150064948542074,0.0992290918003338,0.0782582671036197,3,2.1794789666666667,0.0315006494854207,0.0009922909180033,tcp,1389.9489295902208,3,38629.0,559.4845842380289,313023.0,80211ax
2mbps,30.0,0.1180570657613914,3,0.8842838166666668,0.0475205289545038,0.0022582006721158,0.0858970051578924,3,0.8853112824747447,0.0345754071929992,0.0011954587825617,0.0087860988785709,3,0.0086242483679894,0.0035365953190817,1.2507506450951035e-05,303.0892614154011,3,273.0,122.0,14884.0,0.0089262279649821,3,0.0352035333333333,0.0035930003149642,1.2909651263333348e-05,10.0,0.0,3,20.0,0.0,0.0,0.0087860988785709,3,0.9913757516320104,0.0035365953190817,1.2507506450951035e-05,friis-nakagami,4223.149165611646,3,31008.0,1699.9091152176345,2889691.0,2.361141315227828,3,17.685676333333337,0.9504105790900768,0.903280268846335,0.2361141315227828,3,1.7685676333333336,0.0950410579090076,0.0090328026884633,tcp,4460.059672977967,3,31281.0,1795.270731672524,3222997.0,80211ax
2mbps,30.0,0.0003602094291067,3,0.2200465166666666,0.0001449921061069,2.1022710833333373e-08,9.595161282547049e-08,3,0.1999999654066033,3.8622604806389124e-08,1.4917056020305117e-15,3.270656721780826e-06,3,0.0020458619577435,1.31651025243808e-06,1.7331992447745768e-12,0.0,3,16.0,0.0,0.0,3.234445519128606e-05,3,2.576666666666667e-05,1.3019344581557603e-05,1.6950333333333338e-10,10.0,0.0,3,20.0,0.0,0.0,3.270656721803571e-06,3,0.9979541380422564,1.3165102524472348e-06,1.7331992447986817e-12,logdistance,12.504228102703944,3,7804.666666666667,5.033222956847272,25.333333333334394,0.0072041885821349,3,4.400930333333334,0.0028998421221392,8.409084333333164e-06,0.0007204188582134,3,0.4400930333333333,0.0002899842122139,8.409084333333349e-08,tcp,12.504228102703944,3,7820.666666666667,5.033222956847272,25.333333333334394,80211ax
2mbps,40.0,0.0589344541217587,3,1.0850546166666666,0.0237223957367471,0.0005627520594908,0.0097754025315426,3,0.9977275751553104,0.003934811491766,1.54827414757341e-05,5.9345266369203965e-05,3,0.0002942996496638,2.3887756574522392e-05,5.706249141636377e-10,2.868666666666667,3,11.333333333333334,1.1547005383792517,1.333333333333334,0.0007482990407153,3,0.0027278,0.0003012065902333,9.072540999999983e-08,10.0,0.0,3,20.0,0.0,0.0,5.9345266369323424e-05,3,0.999705700350336,2.388775657457048e-05,5.706249141659352e-10,friis,2086.247078328316,3,38452.66666666666,839.7596878472624,705196.3333333316,1.178689082435177,3,21.70109233333333,0.4744479147349447,0.2251008237963374,0.1178689082435174,3,2.170109233333333,0.0474447914734943,0.0022510082379633,tcp,2089.115732300232,3,38464.0,840.9143832757292,707137.0,80211ax
2mbps,40.0,0.2284216184301666,3,0.7242697833333334,0.0919446545824215,0.0084538195062808,0.2767397913825042,3,0.7070334390447582,0.1113937669417869,0.0124085713134811,0.016171370094736,3,0.0070478681035683,0.0065093271280694,4.2371339660220575e-05,484.96377517306496,3,191.66666666666663,195.20843561007635,38106.33333333333,0.0180161738790386,3,0.0387222666666666,0.007251900654541,5.25900631033333e-05,10.0,0.0,3,20.0,0.0,0.0,0.016171370094736,3,0.9929521318964316,0.0065093271280694,4.237133966022078e-05,friis-nakagami,7457.651579962563,3,25371.33333333333,3001.866474934109,9011202.333333336,4.568432368603333,3,14.485395666666667,1.838893091648432,3.381527802512328,0.4568432368603333,3,1.4485395666666667,0.1838893091648431,0.0338152780251232,tcp,7867.014201717977,3,25563.0,3166.6438069350334,10027633.0,80211ax
2mbps,40.0,0.0003570163931548,3,0.2200445666666667,0.0001437068398975,2.0651655833337795e-08,9.762137865397445e-08,3,0.1999999660609042,3.92947217600752e-08,1.544075158201727e-15,3.270656721780826e-06,3,0.0020458619577435,1.31651025243808e-06,1.7331992447745768e-12,0.0,3,16.0,0.0,0.0,3.141189999999999e-05,3,2.79e-05,1.26439708952528e-05,1.5986999999999988e-10,10.0,0.0,3,20.0,0.0,0.0,3.270656721803571e-06,3,0.9979541380422564,1.3165102524472348e-06,1.7331992447986817e-12,logdistance,12.504228102703944,3,7804.666666666667,5.033222956847272,25.333333333334394,0.0071403278630955,3,4.400891333333333,0.0028741367979505,8.260662333333472e-06,0.0007140327863096,3,0.4400891333333334,0.000287413679795,8.260662333335118e-08,tcp,12.504228102703944,3,7820.666666666667,5.033222956847272,25.333333333334394,80211ax
2mbps,50.0,0.0586896668970983,3,0.8658181833333333,0.0236238635707802,0.0005580869300108,0.0045208027866165,3,0.7989489772728621,0.0018197211520843,3.3113850713431037e-06,0.000240489476232,3,0.0002820537161635,9.680222903080344e-05,9.370671545332126e-09,7.589778594340622,3,8.666666666666666,3.055050463303893,9.333333333333332,0.0004422301586672,3,0.0006314666666666,0.0001780072283176,3.168657333333333e-08,10.0,0.0,3,20.0,0.0,0.0,0.000240489476232,3,0.9997179462838364,9.680222903080158e-05,9.370671545331764e-09,friis,2075.493715114659,3,30694.666666666668,835.4312259745467,697945.3333333342,1.1737933379419636,3,17.316363666666664,0.4724772714156044,0.2232347720043347,0.1173793337941966,3,1.7316363666666663,0.0472477271415605,0.0022323477200433,tcp,2076.968156309361,3,30703.33333333333,836.0247205276482,698937.3333333324,80211ax
2mbps,50.0,0.2006723664841907,3,0.5950812499999999,0.0807749789508947,0.0065245972245174,0.2611378401915017,3,0.611116249763341,0.105113643269924,0.0110488780014768,0.0233835142644585,3,0.0107955925194452,0.0094123715467241,8.859273813358143e-05,522.54635453241,3,238.33333333333331,210.33623875436524,44241.333333333336,0.2537245855333772,3,0.0904511666666666,0.1021296475187461,0.0104304649023033,10.0,0.0,3,20.0,0.0,0.0,0.0233835142644585,3,0.9892044074805548,0.0094123715467241,8.859273813358149e-05,friis-nakagami,6757.815644711596,3,20862.33333333333,2720.167335538999,7399310.333333336,4.013447329683816,3,11.901625,1.615499579017896,2.609838889806998,0.4013447329683814,3,1.1901624999999998,0.1615499579017895,0.0260983888980699,tcp,7075.20868594042,3,21100.666666666668,2847.9249170814405,8110676.333333331,80211ax
2mbps,50.0,0.000356987759513,3,0.2200434166666666,0.0001436953142358,2.0648343333337026e-08,9.826196294007265e-08,3,0.1999999663987025,3.9552570825855435e-08,1.5644058589343101e-15,3.270656721780826e-06,3,0.0020458619577435,1.31651025243808e-06,1.7331992447745768e-12,0.0,3,16.0,0.0,0.0,3.277475205969442e-05,3,3.196666666666667e-05,1.3192548401780957e-05,1.7404333333333322e-10,10.0,0.0,3,20.0,0.0,0.0,3.270656721803571e-06,3,0.9979541380422564,1.3165102524472348e-06,1.7331992447986817e-12,logdistance,12.504228102703944,3,7804.666666666667,5.033222956847272,25.333333333334394,0.0071397551902609,3,4.400868333333334,0.0028739062847165,8.259337333333511e-06,0.0007139755190261,3,0.4400868333333333,0.0002873906284716,8.25933733333481e-08,tcp,12.504228102703944,3,7820.666666666667,5.033222956847272,25.333333333334394,80211ax
2mbps,5.0,0.015959254742488,3,1.066644275,0.0064239460992154,4.126708348562476e-05,0.003796113495269,3,0.9944552925435532,0.0015280179979325,2.334839002005849e-06,0.0050183597365498,3,0.0018155455470134,0.0020199986136096,4.080394398984839e-06,378.44661436867307,3,136.66666666666666,152.3329686355955,23205.333333333336,0.0008618349445037,3,0.01469115,0.0003469072534554,1.203446425000006e-07,20.0,0.0,3,40.0,0.0,0.0,0.0050183597365498,3,0.9981844544529864,0.0020199986136096,4.080394398984861e-06,friis,1281.693011475355,3,75256.66666666667,515.9092297423367,266162.3333333312,0.638370189699526,3,42.665771,0.2569578439686175,0.0660273335770004,0.0319185094849761,3,2.13328855,0.0128478921984308,0.0001650683339424,tcp,1096.9818466900235,3,75393.33333333333,441.5589805828152,194974.33333333491,80211ax
2mbps,5.0,0.0349049063252995,3,1.0308337166666666,0.014049981684604,0.0001974019853377,0.0157723341824008,3,0.9873349598516392,0.0063487065205376,4.030607448391728e-05,0.0018625985970083,3,0.0026674770269556,0.0007497363244538,5.621045562055954e-07,139.12293966608576,3,193.0,56.0,3136.0,0.0057202942851352,3,0.0240327999999999,0.0023025424903788,5.301701920000001e-06,20.0,0.0,3,40.0,0.0,0.0,0.0018625985970083,3,0.9973325229730442,0.0007497363244538,5.621045562055954e-07,friis-nakagami,2510.745907885037,3,72042.33333333333,1010.629671706375,1021372.3333333354,1.3961962530119736,3,41.23334866666666,0.5619992673841574,0.3158431765403296,0.069809812650599,3,2.061667433333333,0.028099963369208,0.0007896079413508,tcp,2595.557250880588,3,72235.33333333333,1044.7680763372011,1091540.3333333356,80211ax
2mbps,5.0,0.0348312844764049,3,0.5926038083333333,0.0140203472939852,0.0001965701382439,0.0099452515996404,3,0.5473256759335655,0.0040031794247345,1.602544550661826e-05,0.0008258967979215,3,0.0007665678238454,0.0003324413701623,1.1051726459543023e-07,32.581790149304766,3,32.0,13.114877048604,172.0,0.0004086818848499,3,0.00158095,0.0001645033206351,2.7061342500000008e-08,20.0,0.0,3,40.0,0.0,0.0,0.0008258967979215,3,0.9992334321761546,0.0003324413701623,1.1051726459543023e-07,logdistance,2497.864629269769,3,41997.0,1005.444677742142,1010919.0,1.3932513790561978,3,23.70415233333333,0.5608138917594095,0.3145122211903348,0.0696625689528098,3,1.1852076166666663,0.0280406945879704,0.0007862805529758,tcp,2465.646535041131,3,42029.0,992.4761961881,985009.0,80211ax
2mbps,10.0,0.1337487014844368,3,1.0215978833333337,0.0538367525952608,0.0028983959300033,0.1258827806194999,3,0.9473863420353968,0.0506705488800884,0.0025675045238094,0.0043300818064319,3,0.0023915072872576,0.0017429518219079,3.037881053492072e-06,332.8487862309917,3,174.66666666666666,133.97885405291885,17950.333333333332,0.0090544717938223,3,0.0169440833333333,0.0036446212369508,1.3283263960833332e-05,20.0,0.0,3,40.0,0.0,0.0,0.0043300818064318,3,0.9976084927127424,0.0017429518219078,3.0378810534920223e-06,friis,9183.001350761093,3,71981.66666666667,3696.357170692968,13663056.33333332,5.3499480593774695,3,40.86391533333334,2.153470103810433,4.637433488005319,0.2674974029688736,3,2.043195766666667,0.1076735051905217,0.0115935837200133,tcp,9358.361336264925,3,72156.33333333333,3766.943367417852,14189862.333333349,80211ax
2mbps,10.0,0.0323836435564495,3,0.83938225,0.0130351187483084,0.0001699143207825,0.0672483963341167,3,0.9267414239285496,0.0270689377592886,0.0007327273914162,0.0019116863320429,3,0.0020946299117954,0.0007694952022387,5.921228662684966e-07,108.26129085227092,3,121.0,43.57751713900185,1899.0,0.0138631595372538,3,0.0267658333333333,0.0055802223267387,3.1138881215833355e-05,20.0,0.0,3,40.0,0.0,0.0,0.0019116863320429,3,0.9979053700882043,0.0007694952022387,5.921228662684819e-07,friis-nakagami,2414.176452537685,3,57708.66666666666,971.7583718874424,944314.3333333328,1.2953457422579824,3,33.57529,0.5214047499323368,0.2718629132520026,0.0647672871128991,3,1.6787645,0.0260702374966168,0.00067965728313,tcp,2387.5696559236635,3,57829.66666666666,961.0485593003784,923614.3333333328,80211ax
2mbps,10.0,0.0001727579142269,3,0.329960675,6.953880661184967e-05,4.835645625000227e-09,8.984341822222764e-08,3,0.299999937130621,3.616392402662276e-08,1.307829401003343e-15,0.0001222232970126,3,0.0012520606725576,4.919752737498636e-05,2.4203966998125326e-09,2.8686666666666656,3,29.33333333333333,1.154700538379251,1.333333333333332,1.427161666666667e-05,3,7.461666666666666e-05,5.744635178436778e-06,3.300083333333335e-11,20.0,0.0,3,40.0,0.0,0.0,0.0001222232970127,3,0.9987479393274424,4.919752737501829e-05,2.420396699815674e-09,logdistance,12.504228102703827,3,23398.666666666668,5.033222956847227,25.33333333333394,0.0069103165690779,3,13.198427,0.0027815522644731,7.737032999995898e-06,0.0003455158284539,3,0.65992135,0.0001390776132236,1.9342582500000907e-08,tcp,13.145882143596651,3,23428.0,5.291502622129181,28.0,80211ax
