level,seed,wifiStandard,nStations,distance,simulationTime,packetSize,interval,maxPackets,propagationModel,dataRate,payloadSize,offeredLoadMbps,flowId,source,destination,txPackets,rxPackets,lostPackets,pdr,throughputMbps,meanDelay,source_file,dataRateMbps,jainFairness,throughputPerNodeMbps,lossRate,efficiency
aggregate,3,80211ax,5,40.0,10.0,1024,0.5,20,friis-nakagami,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4873,7,0.9986,5.136355,0.002294,project/results/raw/80211ax/friis-nakagami/nodes_5/run_80211ax_friis_nakagami_5nodes_40m_seed3.csv,1.0,0.9999958895933679,1.027271,0.0013999999999999568,1.027271
aggregate,1,80211ax,5,50.0,10.0,1024,0.5,20,friis-nakagami,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4876,4,0.9992,5.141222,0.002924,project/results/raw/80211ax/friis-nakagami/nodes_5/run_80211ax_friis_nakagami_5nodes_50m_seed1.csv,1.0,0.9999999677693442,1.0282444,0.0008000000000000229,1.0282444
aggregate,2,80211ax,5,50.0,10.0,1024,0.5,20,friis-nakagami,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4879,1,0.9998,5.141818,0.003021,project/results/raw/80211ax/friis-nakagami/nodes_5/run_80211ax_friis_nakagami_5nodes_50m_seed2.csv,1.0,0.9999999992773356,1.0283636,0.00019999999999997797,1.0283636
aggregate,3,80211ax,5,50.0,10.0,1024,0.5,20,friis-nakagami,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141593,0.002967,project/results/raw/80211ax/friis-nakagami/nodes_5/run_80211ax_friis_nakagami_5nodes_50m_seed3.csv,1.0,0.9999999906110494,1.0283186,0.0,1.0283186
aggregate,1,80211ax,5,5.0,10.0,1024,0.5,20,friis-nakagami,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141929,0.000544,project/results/raw/80211ax/friis-nakagami/nodes_5/run_80211ax_friis_nakagami_5nodes_5m_seed1.csv,1.0,1.0,1.0283858000000001,0.0,1.0283858000000001
aggregate,2,80211ax,5,5.0,10.0,1024,0.5,20,friis-nakagami,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141859,0.000567,project/results/raw/80211ax/friis-nakagami/nodes_5/run_80211ax_friis_nakagami_5nodes_5m_seed2.csv,1.0,0.9999999992373306,1.0283718,0.0,1.0283718
aggregate,3,80211ax,5,5.0,10.0,1024,0.5,20,friis-nakagami,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141876,0.000622,project/results/raw/80211ax/friis-nakagami/nodes_5/run_80211ax_friis_nakagami_5nodes_5m_seed3.csv,1.0,0.9999999995750203,1.0283752,0.0,1.0283752
aggregate,1,80211ax,50,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,33645,63687,0.3457,36.564868,0.149295,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_10m_seed1.csv,2.0,0.40280609745125256,0.7312973599999999,0.6543,0.36564867999999995
aggregate,2,80211ax,50,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,32719,64613,0.3362,36.715178,0.179506,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_10m_seed2.csv,2.0,0.43748474167051554,0.7343035600000001,0.6638,0.36715178000000004
aggregate,3,80211ax,50,10.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,31669,65663,0.3254,33.964215,0.128723,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_10m_seed3.csv,2.0,0.38052222873503544,0.6792843000000001,0.6746,0.33964215000000003
aggregate,1,80211ax,50,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,24043,73289,0.247,27.435385,0.102291,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_20m_seed1.csv,2.0,0.29089056500026067,0.5487077,0.753,0.27435385
aggregate,2,80211ax,50,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,22703,74629,0.2333,25.423295,0.132006,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_20m_seed2.csv,2.0,0.27483994476601653,0.5084659,0.7666999999999999,0.25423295
aggregate,3,80211ax,50,20.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,24085,73247,0.2475,26.498338,0.075507,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_20m_seed3.csv,2.0,0.288385452903579,0.52996676,0.7525,0.26498338
aggregate,1,80211ax,50,30.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,18780,78552,0.1929,21.369521,0.044303,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_30m_seed1.csv,2.0,0.2276324302727592,0.42739042,0.8071,0.21369521
aggregate,2,80211ax,50,30.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,20598,76734,0.2116,22.619163,0.037777,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_30m_seed2.csv,2.0,0.23606283620114876,0.45238326,0.7884,0.22619163
aggregate,3,80211ax,50,30.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,18835,78497,0.1935,19.950732,0.009566,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_30m_seed3.csv,2.0,0.1995334538431235,0.39901464,0.8065,0.19950732
aggregate,1,80211ax,50,40.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,16275,81057,0.1672,17.8194,0.019603,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_40m_seed1.csv,2.0,0.1838848650951216,0.35638800000000004,0.8328,0.17819400000000002
aggregate,2,80211ax,50,40.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,16505,80827,0.1696,18.07948,0.04851,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_40m_seed2.csv,2.0,0.19168068533896365,0.3615896,0.8304,0.1807948
aggregate,3,80211ax,50,40.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,15279,82053,0.157,18.053213,0.048259,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_40m_seed3.csv,2.0,0.1874528659095544,0.36106425999999997,0.843,0.18053212999999999
aggregate,1,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,12740,84592,0.1309,13.580125,0.021748,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed1.csv,2.0,0.14747957334728634,0.2716025,0.8691,0.13580125
aggregate,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,13594,83738,0.1397,14.901833,0.014234,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0,0.15074519854187868,0.29803666,0.8603000000000001,0.14901833
aggregate,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,13878,83454,0.1426,14.960887,0.021972,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0,0.15555682967791531,0.29921774,0.8573999999999999,0.14960887
aggregate,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,44255,53077,0.4547,48.10889,0.268591,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0,0.554784477884506,0.9621778000000001,0.5453,0.48108890000000004
aggregate,2,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,45836,51496,0.4709,49.422294,0.185764,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed2.csv,2.0,0.5617544420409364,0.98844588,0.5291,0.49422294
aggregate,3,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,44052,53280,0.4526,48.092872,0.242301,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed3.csv,2.0,0.5662048395784806,0.96185744,0.5474,0.48092872
aggregate,1,80211ax,10,10.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,11712,7803,0.6002,12.334111,0.000123,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_10m_seed1.csv,2.0,0.5999999998947232,1.2334111,0.39980000000000004,0.61670555
aggregate,2,80211ax,10,10.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,11712,7803,0.6002,12.334109,0.000124,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_10m_seed2.csv,2.0,0.5999999998898956,1.2334109,0.39980000000000004,0.61670545
aggregate,3,80211ax,10,10.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,11712,7803,0.6002,12.334147,0.000125,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_10m_seed3.csv,2.0,0.5999999999456953,1.2334147,0.39980000000000004,0.61670735
aggregate,1,80211ax,10,20.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,5857,13658,0.3001,6.167136,3.5e-05,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_20m_seed1.csv,2.0,0.2999999999963874,0.6167136,0.6999,0.3083568
aggregate,2,80211ax,10,20.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,5857,13658,0.3001,6.167135,3.5e-05,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_20m_seed2.csv,2.0,0.2999999999963874,0.6167135,0.6999,0.30835675
aggregate,3,80211ax,10,20.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,5857,13658,0.3001,6.167135,3.5e-05,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_20m_seed3.csv,2.0,0.29999999999591415,0.6167135,0.6999,0.30835675
aggregate,1,80211ax,10,30.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,3905,15610,0.2001,4.111425,2.2e-05,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_30m_seed1.csv,2.0,0.19999999999856838,0.41114249999999997,0.7999,0.20557124999999998
aggregate,2,80211ax,10,30.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,3905,15610,0.2001,4.111424,2.2e-05,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_30m_seed2.csv,2.0,0.19999999999856838,0.4111424,0.7999,0.2055712
aggregate,3,80211ax,10,30.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,3905,15610,0.2001,4.111425,2.3e-05,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_30m_seed3.csv,2.0,0.19999999999856838,0.41114249999999997,0.7999,0.20557124999999998
aggregate,1,80211ax,10,40.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,3905,15610,0.2001,4.111422,2.4e-05,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_40m_seed1.csv,2.0,0.1999999999965807,0.4111422,0.7999,0.2055711
aggregate,2,80211ax,10,40.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,3905,15610,0.2001,4.11142,2.4e-05,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_40m_seed2.csv,2.0,0.19999999999658058,0.411142,0.7999,0.205571
aggregate,3,80211ax,10,40.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,3905,15610,0.2001,4.111421,2.5e-05,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_40m_seed3.csv,2.0,0.19999999999768095,0.4111421,0.7999,0.20557105
aggregate,1,80211ax,10,50.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,3905,15610,0.2001,4.111409,2.9e-05,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_50m_seed1.csv,2.0,0.19999999999004955,0.41114090000000003,0.7999,0.20557045000000002
aggregate,2,80211ax,10,50.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,3905,15610,0.2001,4.111407,2.9e-05,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_50m_seed2.csv,2.0,0.19999999999004944,0.41114069999999997,0.7999,0.20557034999999999
aggregate,3,80211ax,10,50.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,3905,15610,0.2001,4.111409,3e-05,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_50m_seed3.csv,2.0,0.19999999999004955,0.41114090000000003,0.7999,0.20557045000000002
aggregate,1,80211ax,10,5.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19507,8,0.9996,20.548406,0.000251,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_5m_seed1.csv,2.0,0.9999998539665722,2.0548406,0.00039999999999995595,1.0274203
aggregate,2,80211ax,10,5.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19509,6,0.9997,20.550475,0.000251,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_5m_seed2.csv,2.0,0.9999998893781973,2.0550474999999997,0.00029999999999996696,1.0275237499999998
aggregate,3,80211ax,10,5.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19507,8,0.9996,20.548298,0.000251,project/results/raw/80211ax/logdistance/nodes_10/run_80211ax_logdistance_10nodes_5m_seed3.csv,2.0,0.9999997968751981,2.0548298,0.00039999999999995595,1.0274149
aggregate,1,80211ax,20,10.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,11712,27293,0.3003,12.334145,6.1e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_10m_seed1.csv,2.0,0.29999999996902416,0.6167072499999999,0.6997,0.30835362499999996
aggregate,2,80211ax,20,10.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,11712,27293,0.3003,12.33411,6.1e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_10m_seed2.csv,2.0,0.29999999994889975,0.6167055,0.6997,0.30835275
aggregate,3,80211ax,20,10.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,11711,27294,0.3002,12.333054,6.1e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_10m_seed3.csv,2.0,0.2999999879461732,0.6166527,0.6998,0.30832635
aggregate,1,80211ax,20,20.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,5857,33148,0.1502,6.167138,1.7e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_20m_seed1.csv,2.0,0.1499999999981937,0.3083569,0.8498,0.15417845
aggregate,2,80211ax,20,20.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,5857,33148,0.1502,6.167137,1.7e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_20m_seed2.csv,2.0,0.1499999999986433,0.30835685,0.8498,0.154178425
aggregate,3,80211ax,20,20.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,5857,33148,0.1502,6.167136,1.7e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_20m_seed3.csv,2.0,0.1499999999982016,0.3083568,0.8498,0.1541784
aggregate,1,80211ax,20,30.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,3905,35100,0.1001,4.111426,1.1e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_30m_seed1.csv,2.0,0.09999999999900022,0.20557129999999998,0.8999,0.10278564999999999
aggregate,2,80211ax,20,30.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,3905,35100,0.1001,4.111426,1.1e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_30m_seed2.csv,2.0,0.09999999999940838,0.20557129999999998,0.8999,0.10278564999999999
aggregate,3,80211ax,20,30.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,3905,35100,0.1001,4.111426,1.1e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_30m_seed3.csv,2.0,0.09999999999900022,0.20557129999999998,0.8999,0.10278564999999999
aggregate,1,80211ax,20,40.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,3905,35100,0.1001,4.111423,1.1e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_40m_seed1.csv,2.0,0.09999999999829035,0.20557115,0.8999,0.102785575
aggregate,2,80211ax,20,40.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,3905,35100,0.1001,4.111423,1.2e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_40m_seed2.csv,2.0,0.09999999999829035,0.20557115,0.8999,0.102785575
aggregate,3,80211ax,20,40.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,3905,35100,0.1001,4.111422,1.2e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_40m_seed3.csv,2.0,0.09999999999829035,0.2055711,0.8999,0.10278555
aggregate,1,80211ax,20,50.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,3905,35100,0.1001,4.111407,1.4e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_50m_seed1.csv,2.0,0.09999999999536194,0.20557034999999999,0.8999,0.10278517499999999
aggregate,2,80211ax,20,50.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,3905,35100,0.1001,4.111408,1.4e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_50m_seed2.csv,2.0,0.09999999999536194,0.2055704,0.8999,0.1027852
aggregate,3,80211ax,20,50.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,3905,35100,0.1001,4.111411,1.4e-05,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_50m_seed3.csv,2.0,0.09999999999536195,0.20557055000000002,0.8999,0.10278527500000001
aggregate,1,80211ax,20,5.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,21459,17546,0.5502,22.605795,0.000161,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_5m_seed1.csv,2.0,0.5499999140212765,1.13028975,0.4498,0.565144875
aggregate,2,80211ax,20,5.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,21454,17551,0.55,22.6008,0.000159,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_5m_seed2.csv,2.0,0.5499998397540697,1.13004,0.44999999999999996,0.56502
aggregate,3,80211ax,20,5.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,21456,17549,0.5501,22.602927,0.000158,project/results/raw/80211ax/logdistance/nodes_20/run_80211ax_logdistance_20nodes_5m_seed3.csv,2.0,0.5499998523154402,1.13014635,0.44989999999999997,0.565073175
aggregate,1,80211ax,30,10.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,11712,46760,0.2003,12.334139,4.1e-05,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_10m_seed1.csv,2.0,0.19999999997808068,0.4111379666666667,0.7997,0.20556898333333334
aggregate,2,80211ax,30,10.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,11712,46760,0.2003,12.334112,4.1e-05,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_10m_seed2.csv,2.0,0.19999999996561238,0.41113706666666666,0.7997,0.20556853333333333
aggregate,3,80211ax,30,10.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,11712,46760,0.2003,12.33415,4.1e-05,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_10m_seed3.csv,2.0,0.1999999999840125,0.41113833333333333,0.7997,0.20556916666666666
aggregate,1,80211ax,30,20.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,5857,52615,0.1002,6.167135,1.1e-05,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_20m_seed1.csv,2.0,0.09999999999879579,0.20557116666666667,0.8998,0.10278558333333333
aggregate,2,80211ax,30,20.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,5857,52615,0.1002,6.167137,1.1e-05,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_20m_seed2.csv,2.0,0.09999999999914284,0.20557123333333335,0.8998,0.10278561666666668
aggregate,3,80211ax,30,20.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,5857,52615,0.1002,6.167137,1.2e-05,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_20m_seed3.csv,2.0,0.09999999999890626,0.20557123333333335,0.8998,0.10278561666666668
aggregate,1,80211ax,30,30.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,3905,54567,0.0668,4.111426,7e-06,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_30m_seed1.csv,2.0,0.06666666666600014,0.13704753333333333,0.9332,0.06852376666666667
aggregate,2,80211ax,30,30.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,3905,54567,0.0668,4.111426,7e-06,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_30m_seed2.csv,2.0,0.06666666666618946,0.13704753333333333,0.9332,0.06852376666666667
aggregate,3,80211ax,30,30.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,3905,54567,0.0668,4.111425,8e-06,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_30m_seed3.csv,2.0,0.06666666666600014,0.1370475,0.9332,0.06852375
aggregate,1,80211ax,30,40.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,3905,54567,0.0668,4.11142,8e-06,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_40m_seed1.csv,2.0,0.06666666666565704,0.13704733333333333,0.9332,0.06852366666666666
aggregate,2,80211ax,30,40.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,3905,54567,0.0668,4.111422,8e-06,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_40m_seed2.csv,2.0,0.06666666666552688,0.1370474,0.9332,0.0685237
aggregate,3,80211ax,30,40.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,3905,54567,0.0668,4.11142,8e-06,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_40m_seed3.csv,2.0,0.06666666666552688,0.13704733333333333,0.9332,0.06852366666666666
aggregate,1,80211ax,30,50.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,3905,54567,0.0668,4.111407,9e-06,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_50m_seed1.csv,2.0,0.0666666666633498,0.1370469,0.9332,0.06852345
aggregate,2,80211ax,30,50.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,3905,54567,0.0668,4.111407,9e-06,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_50m_seed2.csv,2.0,0.06666666666357463,0.1370469,0.9332,0.06852345
aggregate,3,80211ax,30,50.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,3905,54567,0.0668,4.11141,1e-05,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_50m_seed3.csv,2.0,0.06666666666357464,0.137047,0.9332,0.0685235
aggregate,1,80211ax,30,5.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,21455,37017,0.3669,22.601878,0.000108,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_5m_seed1.csv,2.0,0.366666569754938,0.7533959333333333,0.6331,0.37669796666666666
aggregate,2,80211ax,30,5.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,21457,37015,0.367,22.603945,0.000105,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_5m_seed2.csv,2.0,0.3666665946618471,0.7534648333333334,0.633,0.3767324166666667
