wifiStandard,nStations,distance,propagationModel,dataRate,txPackets_mean,txPackets_std,txPackets_var,txPackets_count,rxPackets_mean,rxPackets_std,rxPackets_var,rxPackets_count,lostPackets_mean,lostPackets_std,lostPackets_var,lostPackets_count,pdr_mean,pdr_std,pdr_var,pdr_count,lossRate_mean,lossRate_std,lossRate_var,lossRate_count,throughputMbps_mean,throughputMbps_std,throughputMbps_var,throughputMbps_count,throughputPerNodeMbps_mean,throughputPerNodeMbps_std,throughputPerNodeMbps_var,throughputPerNodeMbps_count,meanDelay_mean,meanDelay_std,meanDelay_var,meanDelay_count,offeredLoadMbps_mean,offeredLoadMbps_std,offeredLoadMbps_var,offeredLoadMbps_count,efficiency_mean,efficiency_std,efficiency_var,efficiency_count,jainFairness_mean,jainFairness_std,jainFairness_var,jainFairness_count,txPackets_ci95,rxPackets_ci95,lostPackets_ci95,pdr_ci95,lossRate_ci95,throughputMbps_ci95,throughputPerNodeMbps_ci95,meanDelay_ci95,offeredLoadMbps_ci95,efficiency_ci95,jainFairness_ci95
80211ax,30,30.0,friis-nakagami,2Mbps,58472.0,0.0,0.0,3,18612.666666666668,649.6386174892422,422030.33333333395,3,39859.333333333336,649.6386174892407,422030.33333333203,3,0.31833333333333336,0.01110735492065205,0.0001233733333333333,3,0.6816666666666666,0.011107354920652063,0.0001233733333333336,3,20.209886,0.6604273342283761,0.4361642637959992,3,0.6736628666666666,0.022014244474279174,0.00048462695977333117,3,0.07878533333333333,0.018145161513013142,0.00032924688633333344,3,60.0,0.0,0.0,3,0.3368314333333333,0.011007122237139587,0.00012115673994333279,3,0.36498575681112744,0.0041038371505267065,1.6841479358043155e-05,3,0.0,1613.9220390306286,1613.9220390306248,0.027594426222779925,0.027594426222779956,1.6407248602444324,0.05469082867481434,0.0450787180429698,0.0,0.02734541433740717,0.010195319433788718
80211ax,30,30.0,logdistance,2Mbps,58472.0,0.0,0.0,3,3905.0,0.0,0.0,3,54567.0,0.0,0.0,3,0.0668,0.0,0.0,3,0.9331999999999999,0.0,0.0,3,4.111425666666666,5.773502692703266e-07,3.3333333342651864e-13,3,0.13704752222222222,1.924500897888249e-08,3.703703705972677e-16,3,7.333333333333333e-06,5.773502691896256e-07,3.3333333333333314e-13,3,60.0,0.0,0.0,3,0.06852376111111111,9.622504489441245e-09,9.259259264931693e-17,3,0.06666666666606325,1.0930340248419803e-13,1.194723379462259e-26,3,0.0,0.0,0.0,0.0,0.0,1.4343333335338218e-06,4.78111111257562e-08,1.434333333333333e-06,0.0,2.39055555628781e-08,2.7154661909119585e-13
80211ax,30,40.0,friis,2Mbps,58472.0,0.0,0.0,3,19509.333333333332,0.5773502691893632,0.33333333333303017,3,38962.666666666664,0.5773502691901509,0.33333333333393966,3,0.3336333333333334,5.7735026918956215e-05,3.333333333332599e-09,3,0.6663666666666667,5.7735026918956215e-05,3.333333333332599e-09,3,20.550681666666666,0.0005826322453585075,3.394603333314961e-07,3,0.6850227222222222,1.942107484527741e-05,3.7717814814586697e-10,3,9.633333333333332e-05,5.773502691896242e-07,3.333333333333315e-13,3,60.0,0.0,0.0,3,0.3425113611111111,9.710537422638704e-06,9.429453703646674e-11,3,0.33333329077081114,1.8382132445943406e-08,3.3790279326020535e-16,3,0.0,1.4343333333326809,1.434333333334638,0.00014343333333331754,0.00014343333333331754,0.0014474555485451378,4.824851828482258e-05,1.4343333333333296e-06,0.0,2.412425914241129e-05,4.566743398591038e-08
80211ax,30,40.0,friis-nakagami,2Mbps,58472.0,0.0,0.0,3,16131.666666666666,419.6681228462957,176121.33333333355,3,42340.333333333336,419.66812284629646,176121.3333333342,3,0.2759,0.00718401002226469,5.160999999999952e-05,3,0.7241,0.007184010022264733,5.161000000000013e-05,3,17.608613666666667,0.8862757821949859,0.7854847621053341,3,0.5869537888888888,0.02954252607316615,0.0008727608467837017,3,0.03899366666666667,0.008911154489365188,7.940867433333336e-05,3,60.0,0.0,0.0,3,0.2934768944444444,0.014771263036583075,0.00021819021169592543,3,0.30112461108273275,0.011715176663364708,0.00013724536425384503,3,0.0,1042.597552402226,1042.5975524022278,0.017847510587287247,0.01784751058728735,2.201808788818321,0.07339362629394391,0.022138321578198613,0.0,0.03669681314697196,0.029104461002050427
80211ax,30,40.0,logdistance,2Mbps,58472.0,0.0,0.0,3,3905.0,0.0,0.0,3,54567.0,0.0,0.0,3,0.0668,0.0,0.0,3,0.9331999999999999,0.0,0.0,3,4.111420666666667,1.1547005385406533e-06,1.3333333337060746e-12,3,0.13704735555555556,3.849001795776498e-08,1.4814814823890709e-15,3,8e-06,0.0,0.0,3,60.0,0.0,0.0,3,0.06852367777777778,1.924500897888249e-08,3.703703705972677e-16,3,0.06666666666557026,7.514277153956428e-14,5.646436114647151e-27,3,0.0,0.0,0.0,0.0,0.0,2.8686666670676437e-06,9.56222222515124e-08,0.0,0.0,4.78111111257562e-08,1.8668005841502262e-13
80211ax,30,50.0,friis,2Mbps,58472.0,0.0,0.0,3,15612.666666666666,1.1547005383795141,1.3333333333339397,3,42859.333333333336,1.1547005383803017,1.3333333333357587,3,0.267,0.0,0.0,3,0.733,0.0,0.0,3,16.444058666666667,0.001204936651171478,1.4518723333363362e-06,3,0.548135288888889,4.016455503903538e-05,1.6131914814837026e-09,3,6.3e-05,0.0,0.0,3,60.0,0.0,0.0,3,0.2740676444444445,2.008227751951769e-05,4.0329787037092564e-10,3,0.2666666582857787,7.229091232590741e-09,5.2259760049120314e-17,3,0.0,2.868666666667319,2.868666666669276,0.0,0.0,0.002993470161114017,9.978233870376606e-05,0.0,0.0,4.989116935188303e-05,1.79595075605777e-08
80211ax,30,50.0,friis-nakagami,2Mbps,58472.0,0.0,0.0,3,13922.333333333334,665.685611481376,443137.3333333335,3,44549.666666666664,665.6856114813764,443137.333333334,3,0.23806666666666668,0.011373800303035607,0.00012936333333333285,3,0.7619333333333334,0.0113738003030356,0.0001293633333333327,3,14.928484,0.8748032734529515,0.7652807672439994,3,0.4976161333333334,0.029160109115098386,0.000850311963604444,3,0.028747333333333333,0.010281240700097113,0.00010570391033333336,3,60.0,0.0,0.0,3,0.2488080666666667,0.014580054557549193,0.000212577990901111,3,0.2612887805716138,0.01643286327647999,0.00027003899546348465,3,0.0,1653.7881993340154,1653.7881993340166,0.028256366666666616,0.0282563666666666,2.173307197005166,0.07244357323350553,0.025542079100216355,0.0,0.036221786616752766,0.04082479010990646
80211ax,30,50.0,logdistance,2Mbps,58472.0,0.0,0.0,3,3905.0,0.0,0.0,3,54567.0,0.0,0.0,3,0.0668,0.0,0.0,3,0.9331999999999999,0.0,0.0,3,4.111408,1.73205080781098e-06,3.000000000838668e-12,3,0.13704693333333332,5.7735026916616613e-08,3.3333333330624447e-15,3,9.333333333333334e-06,5.773502691896259e-07,3.3333333333333344e-13,3,60.0,0.0,0.0,3,0.06852346666666666,2.8867513458308307e-08,8.333333332656112e-16,3,0.06666666666349969,1.2980498932055154e-13,1.6849335252508498e-26,3,0.0,0.0,0.0,0.0,0.0,4.303000000601465e-06,1.4343333332750518e-07,1.4343333333333336e-06,0.0,7.171666666375259e-08,3.2247949459999994e-13
80211ax,50,5.0,friis,2Mbps,97332.0,0.0,0.0,3,57435.666666666664,2376.5187424746578,5647841.333333329,3,39896.333333333336,2376.5187424746578,5647841.333333329,3,0.5901,0.024405532159737817,0.0005956299999999968,3,0.4099,0.024405532159737866,0.0005956299999999992,3,64.39388733333334,2.4122630556432596,5.819013049621357,3,1.2878777466666669,0.048245261112865166,0.0023276052198485395,3,0.182878,0.019430964798485946,0.000377562393,3,100.0,0.0,0.0,3,0.6439388733333334,0.024122630556432583,0.0005819013049621349,3,0.8723651418464259,0.023216987589869037,0.0005390285127481329,3,0.0,5904.076314725426,5904.076314725426,0.06063159603889143,0.060631596038891546,5.992877277660444,0.11985754555320882,0.048273088273457075,0.0,0.05992877277660441,0.057678849351671634
80211ax,50,5.0,friis-nakagami,2Mbps,97332.0,0.0,0.0,3,44714.333333333336,976.6802615663606,953904.3333333345,3,52617.666666666664,976.6802615663606,953904.3333333345,3,0.45940000000000003,0.01001448950271554,0.00010028999999999976,3,0.5406,0.010014489502715555,0.00010029000000000003,3,48.541351999999996,0.7629601887411949,0.5821082496039998,3,0.97082704,0.015259203774823883,0.00023284329984159946,3,0.23221866666666668,0.04232396562626586,0.001791318066333334,3,100.0,0.0,0.0,3,0.48541352,0.007629601887411941,5.8210824960399865e-05,3,0.5609145865013077,0.005756316817278595,3.3135183300884366e-05,3,0.0,2426.4040911241723,2426.4040911241723,0.024879378908445417,0.024879378908445448,1.8954511483190473,0.037909022966380906,0.10514704493307986,0.0,0.018954511483190453,0.014300637808377226
80211ax,50,5.0,logdistance,2Mbps,97332.0,0.0,0.0,3,21455.333333333332,3.5118845842838144,12.333333333330302,3,75876.66666666667,3.51188458428252,12.333333333321207,3,0.22043333333333334,5.7735026918956215e-05,3.333333333332599e-09,3,0.7795666666666666,5.7735026918956215e-05,3.333333333332599e-09,3,22.602199,0.003651750676046453,1.3335283000005724e-05,3,0.45204398,7.303501352089704e-05,5.334113199997613e-09,3,6.4e-05,9.999999999999972e-07,9.999999999999943e-13,3,100.0,0.0,0.0,3,0.22602199,3.651750676044852e-05,1.3335282999994033e-09,3,0.2199999339893224,2.88867471357049e-08,8.344441600821552e-16,3,0.0,8.724709055956673,8.724709055953458,0.00014343333333331754,0.00014343333333331754,0.009072183731771403,0.0001814436746353485,2.4843382083229527e-06,0.0,9.072183731767425e-05,7.176444962339549e-08
80211ax,50,10.0,friis,2Mbps,97332.0,0.0,0.0,3,49717.666666666664,341.88350842550545,116884.33333333266,3,47614.333333333336,341.88350842550545,116884.33333333266,3,0.5108,0.003538361202590791,1.2519999999999751e-05,3,0.4892,0.0035383612025908185,1.2519999999999943e-05,3,54.936608666666665,0.4795013728127681,0.22992156652932924,3,1.0987321733333333,0.009590027456255423,9.196862661173285e-05,3,0.11855666666666666,0.0040429455021473324,1.6345408333333343e-05,3,100.0,0.0,0.0,3,0.5493660866666666,0.004795013728127712,2.2992156652933212e-05,3,0.6838171906703984,0.005327785638195904,2.838529980656654e-05,3,0.0,849.3542627769878,849.3542627769878,0.008790485930443879,0.008790485930443947,1.1912435814220719,0.023824871628441588,0.010044043985152074,0.0,0.011912435814220794,0.013236021426724408
80211ax,50,10.0,friis-nakagami,2Mbps,97332.0,0.0,0.0,3,32677.666666666668,988.6482353867499,977425.3333333343,3,64654.333333333336,988.6482353867484,977425.3333333315,3,0.3357666666666667,0.010156935233294183,0.00010316333333333275,3,0.6642333333333333,0.01015693523329426,0.00010316333333333432,3,35.748087,1.5467054529912898,2.3922977583129907,3,0.71496174,0.030934109059825816,0.0009569191033251976,3,0.152508,0.025543507961906874,0.0006524707989999999,3,100.0,0.0,0.0,3,0.35748087,0.015467054529912908,0.0002392297758312994,3,0.40693768928560115,0.02870513034799574,0.000823984508295426,3,0.0,2456.1365857623737,2456.1365857623705,0.025233262279534416,0.025233262279534603,3.8425394538877327,0.07685078907775471,0.06345871280436698,0.0,0.038425394538877354,0.07131325209841675
80211ax,50,10.0,logdistance,2Mbps,97332.0,0.0,0.0,3,11711.666666666666,0.5773502691893632,0.33333333333303017,3,85620.33333333333,0.5773502691917262,0.33333333333575865,3,0.1203,0.0,0.0,3,0.8797,0.0,0.0,3,12.333781,0.0005952470075529134,3.543190000006982e-07,3,0.24667561999999998,1.1904940151052327e-05,1.417276000001378e-10,3,2.4333333333333333e-05,5.773502691896266e-07,3.333333333333343e-13,3,100.0,0.0,0.0,3,0.12333780999999999,5.9524700755261635e-06,3.543190000003445e-11,3,0.11999999858108577,2.425420463015602e-09,5.882664422414817e-18,3,0.0,1.4343333333326809,1.4343333333385515,0.0,0.0,0.0014787948842536081,2.9575897685057406e-05,1.4343333333333355e-06,0.0,1.4787948842528703e-05,6.025564727518024e-09
80211ax,50,20.0,friis,2Mbps,97332.0,0.0,0.0,3,36865.666666666664,57.53549628997162,3310.3333333333376,3,60466.333333333336,57.53549628997162,3310.3333333333376,3,0.3787666666666667,0.0005507570547286466,3.033333333333734e-07,3,0.6212333333333334,0.0005507570547285815,3.0333333333330167e-07,3,38.94625,0.028694416582322496,0.0008233695429998643,3,0.7789250000000001,0.0005738883316464906,3.2934781719999236e-07,3,0.007290666666666667,0.0002817487060011695,7.938233333333345e-08,3,100.0,0.0,0.0,3,0.38946250000000004,0.0002869441658232453,8.233695429999809e-08,3,0.37999371216550487,6.401991369803731e-06,4.098549349904145e-11,3,0.0,142.9376317680004,142.9376317680004,0.0013682667945657961,0.0013682667945656346,0.0712866354809997,0.001425732709620095,0.0006999590754642578,0.0,0.0007128663548100475,1.590471176935725e-05
80211ax,50,20.0,friis-nakagami,2Mbps,97332.0,0.0,0.0,3,23610.333333333332,786.0542814165785,617881.3333333337,3,73721.66666666667,786.0542814165794,617881.3333333351,3,0.2426,0.008057915363169302,6.492999999999987e-05,3,0.7574,0.008057915363169304,6.492999999999991e-05,3,26.45233933333333,1.006833377489212,1.0137134500263338,3,0.5290467866666667,0.02013666754978423,0.00040548538001053316,3,0.10326800000000001,0.028262168122775017,0.0007987501470000003,3,100.0,0.0,0.0,3,0.26452339333333336,0.010068333774892115,0.00010137134500263329,3,0.2847053208899521,0.008634994568861824,7.45631312042732e-05,3,0.0,1952.8246851390543,1952.8246851390566,0.020018587016154075,0.02001858701615408,2.501314629111303,0.05002629258222604,0.07021278411745716,0.0,0.02501314629111302,0.021452246936084673
80211ax,50,20.0,logdistance,2Mbps,97332.0,0.0,0.0,3,5857.0,0.0,0.0,3,91475.0,0.0,0.0,3,0.0602,0.0,0.0,3,0.9398,0.0,0.0,3,6.167137,9.99999999806711e-07,9.99999999613422e-13,3,0.12334274,1.99999999981465e-08,3.9999999992586003e-16,3,7e-06,0.0,0.0,3,100.0,0.0,0.0,3,0.06167137,9.99999999907325e-09,9.999999998146501e-17,3,0.05999999999937949,9.232788595634262e-14,8.52443852516741e-27,3,0.0,0.0,0.0,0.0,0.0,2.4843382078427646e-06,4.968676416185448e-08,0.0,0.0,2.484338208092724e-08,2.293736947750268e-13
80211ax,50,30.0,friis,2Mbps,97332.0,0.0,0.0,3,25343.0,7.0,49.0,3,71989.0,7.0,49.0,3,0.2603666666666667,5.773502691899628e-05,3.333333333337225e-09,3,0.7396333333333334,5.773502691895622e-05,3.3333333333325993e-09,3,26.701423000000002,0.007363088821954612,5.4215076999992965e-05,3,0.5340284599999999,0.00014726177643909895,2.1686030799999163e-08,3,9.533333333333334e-05,1.154700538379257e-06,1.333333333333346e-12,3,100.0,0.0,0.0,3,0.26701422999999996,7.363088821954948e-05,5.421507699999791e-09,3,0.2599997877767041,1.3950319192869916e-07,1.9461140558295476e-14,3,0.0,17.39036745826072,17.39036745826072,0.00014343333333341704,0.00014343333333331757,0.018292402891657532,0.0003658480578331674,2.8686666666666803e-06,0.0,0.0001829240289165837,3.465731098914784e-07
80211ax,50,30.0,friis-nakagami,2Mbps,97332.0,0.0,0.0,3,19404.333333333332,1034.1113737568758,1069386.3333333328,3,77927.66666666667,1034.111373756875,1069386.3333333312,3,0.19933333333333333,0.010627480102702315,0.0001129433333333336,3,0.8006666666666667,0.01062748010270231,0.00011294333333333349,3,21.313138666666664,1.3351086944793435,1.7825152260743369,3,0.4262627733333333,0.02670217388958687,0.0007130060904297346,3,0.03054866666666667,0.01846216115012902,0.0003408513943333334,3,100.0,0.0,0.0,3,0.21313138666666664,0.013351086944793434,0.00017825152260743366,3,0.22107624010567717,0.019126857190738613,0.0003658366659949094,3,0.0,2569.0823974855516,2569.0823974855493,0.026402254877335374,0.026402254877335364,3.3168615419592182,0.06633723083918436,0.04586625235348128,0.0,0.03316861541959218,0.047517582124088686
80211ax,50,30.0,logdistance,2Mbps,97332.0,0.0,0.0,3,3905.0,0.0,0.0,3,93427.0,0.0,0.0,3,0.0401,0.0,0.0,3,0.9598999999999999,0.0,0.0,3,4.111426,1.0000000003618226e-06,1.000000000723645e-12,3,0.08222852,1.9999999999881224e-08,3.99999999995249e-16,3,4e-06,0.0,0.0,3,100.0,0.0,0.0,3,0.04111426,9.999999999940612e-09,9.999999999881224e-17,3,0.039999999999600085,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2.4843382092218495e-06,4.968676416616411e-08,0.0,0.0,2.4843382083082056e-08,0.0
80211ax,50,40.0,friis,2Mbps,97332.0,0.0,0.0,3,19509.0,3.0,9.0,3,77823.0,3.0,9.0,3,0.20043333333333332,5.773502691897224e-05,3.3333333333344493e-09,3,0.7995666666666666,5.7735026918956215e-05,3.333333333332599e-09,3,20.550358,0.0031723976736857205,1.0064107000006571e-05,3,0.41100716000000004,6.344795347371214e-05,4.02564280000234e-09,3,5.766666666666667e-05,5.773502691896242e-07,3.333333333333315e-13,3,100.0,0.0,0.0,3,0.20550358000000002,3.172397673685607e-05,1.006410700000585e-09,3,0.1999999705300488,1.7518251352328366e-08,3.0688913044335457e-16,3,0.0,7.45301462496888,7.45301462496888,0.00014343333333335736,0.00014343333333331754,0.007881308752732309,0.00015762617505464053,1.4343333333333296e-06,0.0,7.881308752732026e-05,4.352126117759472e-08
80211ax,50,40.0,friis-nakagami,2Mbps,97332.0,0.0,0.0,3,16019.666666666666,651.6635123538321,424665.333333333,3,81312.33333333333,651.6635123538343,424665.33333333605,3,0.1646,0.00669029147347109,4.4759999999999964e-05,3,0.8353999999999999,0.006690291473471054,4.475999999999948e-05,3,17.984031,0.1431782575777459,0.020500013442999357,3,0.35968062,0.0028635651515549537,8.200005377199946e-06,3,0.03879066666666667,0.01661748068551107,0.0002761406643333334,3,100.0,0.0,0.0,3,0.17984031,0.0014317825757774768,2.0500013442999865e-06,3,0.1876728054478799,0.0039025611294332737,1.5229983368963508e-05,3,0.0,1618.952562710566,1618.9525627105718,0.01662094673236154,0.016620946732361454,0.35570321590150056,0.007114064318030099,0.041283442193083955,0.0,0.0035570321590150493,0.009695281724167086
80211ax,50,40.0,logdistance,2Mbps,97332.0,0.0,0.0,3,3905.0,0.0,0.0,3,93427.0,0.0,0.0,3,0.0401,0.0,0.0,3,0.9598999999999999,0.0,0.0,3,4.111421666666667,1.1547005385406533e-06,1.3333333337060746e-12,3,0.08222843333333334,2.3094010769450968e-08,5.333333334195172e-16,3,5e-06,0.0,0.0,3,100.0,0.0,0.0,3,0.04111421666666667,1.1547005384725484e-08,1.333333333548793e-16,3,0.03999999999928853,4.781917450964471e-14,2.2866734507838542e-27,3,0.0,0.0,0.0,0.0,0.0,2.8686666670676437e-06,5.7373333337968956e-08,0.0,0.0,2.8686666668984478e-08,1.1879900232477368e-13
80211ax,50,50.0,friis,2Mbps,97332.0,0.0,0.0,3,15612.333333333334,1.1547005383795141,1.3333333333339397,3,81719.66666666667,1.1547005383771511,1.3333333333284827,3,0.1604,0.0,0.0,3,0.8396,0.0,0.0,3,16.44368866666667,0.0012164786612751625,1.4798203333378113e-06,3,0.32887377333333334,2.4329573225488195e-05,5.91928133334392e-10,3,3.8e-05,0.0,0.0,3,100.0,0.0,0.0,3,0.16443688666666667,1.2164786612744097e-05,1.47982033333598e-10,3,0.15999999384556132,3.0755345651941608e-09,9.458912861704036e-18,3,0.0,2.868666666667319,2.868666666661449,0.0,0.0,0.0030221444178154494,6.0442888356271596e-05,0.0,0.0,3.0221444178135798e-05,7.640668031329795e-09
80211ax,50,50.0,friis-nakagami,2Mbps,97332.0,0.0,0.0,3,13404.0,592.3141058593827,350836.0,3,83928.0,592.3141058593827,350836.0,3,0.13773333333333335,0.006092892033618644,3.712333333333354e-05,3,0.8622666666666667,0.006092892033618621,3.7123333333333256e-05,3,14.480948333333332,0.7806944678536757,0.6094838521373338,3,0.2896189666666667,0.015613889357073495,0.00024379354085493293,3,0.019318,0.004404297446812601,1.9397835999999998e-05,3,100.0,0.0,0.0,3,0.14480948333333335,0.007806944678536747,6.094838521373323e-05,3,0.15126053385569346,0.004063212438689357,1.6509695321919908e-05,3,0.0,1471.5085645151146,1471.5085645151146,0.015136804478305378,0.01513680447830532,1.9395090955152472,0.038790181910304894,0.010941764427935805,0.0,0.019395090955152447,0.010094393909969081
80211ax,50,50.0,logdistance,2Mbps,97332.0,0.0,0.0,3,3905.0,0.0,0.0,3,93427.0,0.0,0.0,3,0.0401,0.0,0.0,3,0.9598999999999999,0.0,0.0,3,4.11141,9.999999999177334e-07,9.999999998354668e-13,3,0.0822282,1.9999999999881224e-08,3.99999999995249e-16,3,6e-06,0.0,0.0,3,100.0,0.0,0.0,3,0.0411141,9.999999999940612e-09,9.999999999881224e-17,3,0.03999999999805487,7.786696873223757e-14,6.0632648195472645e-27,3,0.0,0.0,0.0,0.0,0.0,2.484338208118582e-06,4.968676416616411e-08,0.0,0.0,2.4843382083082056e-08,1.9344788558778702e-13
80211g,5,5.0,friis,1Mbps,4880.0,0.0,0.0,3,4880.0,0.0,0.0,3,0.0,0.0,0.0,3,1.0,0.0,0.0,3,0.0,0.0,0.0,3,5.141819333333333,3.925981830474152e-05,1.5413333333213171e-09,3,1.0283638666666668,7.851963660964328e-06,6.165333333310433e-11,3,0.000233,2.9999999999999916e-06,8.99999999999995e-12,3,5.0,0.0,0.0,3,1.0283638666666668,7.851963660964328e-06,6.165333333310433e-11,3,0.9999999997667989,4.0391663769486147e-10,1.6314865020672198e-19,3,0.0,0.0,0.0,0.0,0.0,9.753466666628648e-05,1.9506933333297105e-05,7.4530146249688585e-06,0.0,1.9506933333297105e-05,1.0034655360026863e-09
80211g,5,5.0,friis-nakagami,1Mbps,4880.0,0.0,0.0,3,4880.0,0.0,0.0,3,0.0,0.0,0.0,3,1.0,0.0,0.0,3,0.0,0.0,0.0,3,5.141842,0.0,0.0,3,1.0283684,0.0,0.0,3,0.00022799999999999999,3.605551275463998e-06,1.3000000000000063e-11,3,5.0,0.0,0.0,3,1.0283684,0.0,0.0,3,1.0000000000000002,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.957408795702792e-06,0.0,0.0,0.0
80211g,5,5.0,logdistance,1Mbps,4880.0,0.0,0.0,3,4880.0,0.0,0.0,3,0.0,0.0,0.0,3,1.0,0.0,0.0,3,0.0,0.0,0.0,3,5.141819333333333,3.925981830474152e-05,1.5413333333213171e-09,3,1.0283638666666668,7.851963660964328e-06,6.165333333310433e-11,3,0.000233,2.9999999999999916e-06,8.99999999999995e-12,3,5.0,0.0,0.0,3,1.0283638666666668,7.851963660964328e-06,6.165333333310433e-11,3,0.9999999997667989,4.0391663769486147e-10,1.6314865020672198e-19,3,0.0,0.0,0.0,0.0,0.0,9.753466666628648e-05,1.9506933333297105e-05,7.4530146249688585e-06,0.0,1.9506933333297105e-05,1.0034655360026863e-09
80211g,5,10.0,friis,1Mbps,4880.0,0.0,0.0,3,4880.0,0.0,0.0,3,0.0,0.0,0.0,3,1.0,0.0,0.0,3,0.0,0.0,0.0,3,5.141819333333333,3.925981830474152e-05,1.5413333333213171e-09,3,1.0283638666666668,7.851963660964328e-06,6.165333333310433e-11,3,0.000233,2.9999999999999916e-06,8.99999999999995e-12,3,5.0,0.0,0.0,3,1.0283638666666668,7.851963660964328e-06,6.165333333310433e-11,3,0.9999999997667989,4.0391663769486147e-10,1.6314865020672198e-19,3,0.0,0.0,0.0,0.0,0.0,9.753466666628648e-05,1.9506933333297105e-05,7.4530146249688585e-06,0.0,1.9506933333297105e-05,1.0034655360026863e-09
80211g,5,10.0,friis-nakagami,1Mbps,4880.0,0.0,0.0,3,4880.0,0.0,0.0,3,0.0,0.0,0.0,3,1.0,0.0,0.0,3,0.0,0.0,0.0,3,5.141842,0.0,0.0,3,1.0283684,0.0,0.0,3,0.00022966666666666665,3.5118845842842403e-06,1.233333333333329e-11,3,5.0,0.0,0.0,3,1.0283684,0.0,0.0,3,1.0000000000000002,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.724709055957732e-06,0.0,0.0,0.0
80211g,5,10.0,logdistance,1Mbps,4880.0,0.0,0.0,3,4880.0,0.0,0.0,3,0.0,0.0,0.0,3,1.0,0.0,0.0,3,0.0,0.0,0.0,3,5.141803666666667,4.907477288137559e-05,2.408333333358597e-09,3,1.028360733333333,9.814954576201405e-06,9.63333333328969e-11,3,0.00024933333333333334,2.5166114784235797e-06,6.333333333333316e-12,3,5.0,0.0,0.0,3,1.028360733333333,9.814954576201405e-06,9.63333333328969e-11,3,0.9999999996501948,5.796751788476389e-10,3.360233129720422e-19,3,0.0,0.0,0.0,0.0,0.0,0.0001219183333339728,2.4383666666611435e-05,6.252114051351831e-06,0.0,2.4383666666611435e-05,1.4401091952276347e-09
80211g,5,20.0,friis,1Mbps,4880.0,0.0,0.0,3,4880.0,0.0,0.0,3,0.0,0.0,0.0,3,1.0,0.0,0.0,3,0.0,0.0,0.0,3,5.141815333333333,4.6188021534959856e-05,2.1333333333139153e-09,3,1.0283630666666665,9.237604307059276e-06,8.533333333380009e-11,3,0.0002326666666666667,2.5166114784235763e-06,6.333333333333298e-12,3,5.0,0.0,0.0,3,1.0283630666666665,9.237604307059276e-06,8.533333333380009e-11,3,0.9999999996772287,5.590566521218401e-10,3.1254434028168014e-19,3,0.0,0.0,0.0,0.0,0.0,0.00011474666666614445,2.29493333333961e-05,6.252114051351822e-06,0.0,2.29493333333961e-05,1.3888858014834043e-09
80211g,5,20.0,friis-nakagami,1Mbps,4880.0,0.0,0.0,3,4879.0,1.0,1.0,3,1.0,1.0,1.0,3,0.9998,0.00019999999999997797,3.9999999999991186e-08,3,0.00019999999999997797,0.00019999999999997797,3.9999999999991186e-08,3,5.141139,0.0012184978457095966,1.484736999998928e-06,3,1.0282278,0.00024369956914202824,5.93894800000102e-08,3,0.0002756666666666667,2.8988503468329172e-05,8.403333333333325e-10,3,5.0,0.0,0.0,3,1.0282278,0.00024369956914202824,5.93894800000102e-08,3,0.9999999158132006,1.4581568302538693e-07,2.1262213416160117e-14,3,0.0,2.48433820832296,2.48433820832296,0.0004968676416645373,0.0004968676416645373,0.0030271607548555653,0.0006054321509713837,7.20172467684728e-05,0.0,0.0006054321509713837,3.622554727126784e-07
80211g,5,20.0,logdistance,1Mbps,4880.0,0.0,0.0,3,2928.0,0.0,0.0,3,1952.0,0.0,0.0,3,0.6,0.0,0.0,3,0.4000000000000001,0.0,0.0,3,3.0850950000000004,0.0,0.0,3,0.617019,0.0,0.0,3,0.00015399999999999998,4.582575694955842e-06,2.1000000000000018e-11,3,5.0,0.0,0.0,3,0.617019,0.0,0.0,3,0.599999999987392,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.138466789151094e-05,0.0,0.0,0.0
80211g,5,30.0,friis,1Mbps,4880.0,0.0,0.0,3,4880.0,0.0,0.0,3,0.0,0.0,0.0,3,1.0,0.0,0.0,3,0.0,0.0,0.0,3,5.141815333333333,4.6188021534959856e-05,2.1333333333139153e-09,3,1.0283630666666665,9.237604307059276e-06,8.533333333380009e-11,3,0.0002326666666666667,2.5166114784235763e-06,6.333333333333298e-12,3,5.0,0.0,0.0,3,1.0283630666666665,9.237604307059276e-06,8.533333333380009e-11,3,0.9999999996772287,5.590566521218401e-10,3.1254434028168014e-19,3,0.0,0.0,0.0,0.0,0.0,0.00011474666666614445,2.29493333333961e-05,6.252114051351822e-06,0.0,2.29493333333961e-05,1.3888858014834043e-09
